ligand_comp_id,ccd_source_relative_path,ccd_source_sha256,ccd_parser_contract_version,ccd_atom_id,ccd_type_symbol,ccd_formal_charge,ccd_heavy_atom_row_index_0based,component_parent_graph_sha256,authority_class,verified
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C41,C,0,40,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INP,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INP.cif,6920bb2d10b14468725cb487880fbdeed01f393bfd58812804e3f045ea10f345,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,O42,O,0,41,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C1,C,0,0,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C2,C,0,1,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C3,C,0,2,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C4,C,0,3,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C5,C,0,4,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C6,C,0,5,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C7,C,0,6,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,O8,O,0,7,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C9,C,0,8,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,O10,O,0,9,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C11,C,0,10,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C12,C,0,11,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C13,C,0,12,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C14,C,0,13,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C15,C,0,14,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C16,C,0,15,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,O17,O,0,16,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,N18,N,0,17,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,N19,N,0,18,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,N20,N,0,19,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C21,C,0,20,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,O22,O,0,21,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C23,C,0,22,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C24,C,0,23,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C25,C,0,24,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C26,C,0,25,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C27,C,0,26,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C28,C,0,27,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C29,C,0,28,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,O30,O,0,29,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C31,C,0,30,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,O32,O,0,31,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C33,C,0,32,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C34,C,0,33,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C35,C,0,34,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C36,C,0,35,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C37,C,0,36,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C38,C,0,37,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,O39,O,0,38,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,N40,N,0,39,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,N41,N,0,40,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
INA,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/INA.cif,de2d3aa26f75cf05dcfa39f371b059a37e113420bbba91a6d09b6cee195f1fa6,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,N42,N,0,41,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,sha_attested_local_ccd_derived_authority,true
IN6,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/IN6.cif,5d7d414e982bd5050b67d15eca12fcbd4b13dedfbbe9d9a1e04a84de16b3d252,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C1,C,0,0,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,sha_attested_local_ccd_derived_authority,true
IN6,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/IN6.cif,5d7d414e982bd5050b67d15eca12fcbd4b13dedfbbe9d9a1e04a84de16b3d252,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C2,C,0,1,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,sha_attested_local_ccd_derived_authority,true
IN6,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/IN6.cif,5d7d414e982bd5050b67d15eca12fcbd4b13dedfbbe9d9a1e04a84de16b3d252,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C3,C,0,2,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,sha_attested_local_ccd_derived_authority,true
IN6,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/IN6.cif,5d7d414e982bd5050b67d15eca12fcbd4b13dedfbbe9d9a1e04a84de16b3d252,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C4,C,0,3,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,sha_attested_local_ccd_derived_authority,true
IN6,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/IN6.cif,5d7d414e982bd5050b67d15eca12fcbd4b13dedfbbe9d9a1e04a84de16b3d252,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C5,C,0,4,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,sha_attested_local_ccd_derived_authority,true
IN6,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/IN6.cif,5d7d414e982bd5050b67d15eca12fcbd4b13dedfbbe9d9a1e04a84de16b3d252,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C6,C,0,5,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,sha_attested_local_ccd_derived_authority,true
IN6,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/IN6.cif,5d7d414e982bd5050b67d15eca12fcbd4b13dedfbbe9d9a1e04a84de16b3d252,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C7,C,0,6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,sha_attested_local_ccd_derived_authority,true
IN6,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/IN6.cif,5d7d414e982bd5050b67d15eca12fcbd4b13dedfbbe9d9a1e04a84de16b3d252,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,O8,O,0,7,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,sha_attested_local_ccd_derived_authority,true
IN6,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/IN6.cif,5d7d414e982bd5050b67d15eca12fcbd4b13dedfbbe9d9a1e04a84de16b3d252,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C9,C,0,8,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,sha_attested_local_ccd_derived_authority,true
IN6,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/IN6.cif,5d7d414e982bd5050b67d15eca12fcbd4b13dedfbbe9d9a1e04a84de16b3d252,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,O10,O,0,9,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,sha_attested_local_ccd_derived_authority,true
IN6,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/IN6.cif,5d7d414e982bd5050b67d15eca12fcbd4b13dedfbbe9d9a1e04a84de16b3d252,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C11,C,0,10,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,sha_attested_local_ccd_derived_authority,true
IN6,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/IN6.cif,5d7d414e982bd5050b67d15eca12fcbd4b13dedfbbe9d9a1e04a84de16b3d252,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C12,C,0,11,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,sha_attested_local_ccd_derived_authority,true
IN6,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/IN6.cif,5d7d414e982bd5050b67d15eca12fcbd4b13dedfbbe9d9a1e04a84de16b3d252,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C14,C,0,12,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,sha_attested_local_ccd_derived_authority,true
IN6,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/IN6.cif,5d7d414e982bd5050b67d15eca12fcbd4b13dedfbbe9d9a1e04a84de16b3d252,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C15,C,0,13,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,sha_attested_local_ccd_derived_authority,true
IN6,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/IN6.cif,5d7d414e982bd5050b67d15eca12fcbd4b13dedfbbe9d9a1e04a84de16b3d252,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C16,C,0,14,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,sha_attested_local_ccd_derived_authority,true
IN6,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/IN6.cif,5d7d414e982bd5050b67d15eca12fcbd4b13dedfbbe9d9a1e04a84de16b3d252,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C17,C,0,15,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,sha_attested_local_ccd_derived_authority,true
IN6,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/IN6.cif,5d7d414e982bd5050b67d15eca12fcbd4b13dedfbbe9d9a1e04a84de16b3d252,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,S18,S,0,16,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,sha_attested_local_ccd_derived_authority,true
IN6,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/IN6.cif,5d7d414e982bd5050b67d15eca12fcbd4b13dedfbbe9d9a1e04a84de16b3d252,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,N19,N,0,17,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,sha_attested_local_ccd_derived_authority,true
IN6,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/IN6.cif,5d7d414e982bd5050b67d15eca12fcbd4b13dedfbbe9d9a1e04a84de16b3d252,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C20,C,0,18,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,sha_attested_local_ccd_derived_authority,true
IN6,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/IN6.cif,5d7d414e982bd5050b67d15eca12fcbd4b13dedfbbe9d9a1e04a84de16b3d252,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,N24,N,0,19,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,sha_attested_local_ccd_derived_authority,true
IN6,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/IN6.cif,5d7d414e982bd5050b67d15eca12fcbd4b13dedfbbe9d9a1e04a84de16b3d252,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C42,C,0,20,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,sha_attested_local_ccd_derived_authority,true
IN6,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/IN6.cif,5d7d414e982bd5050b67d15eca12fcbd4b13dedfbbe9d9a1e04a84de16b3d252,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C21,C,0,21,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,sha_attested_local_ccd_derived_authority,true
IN6,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/IN6.cif,5d7d414e982bd5050b67d15eca12fcbd4b13dedfbbe9d9a1e04a84de16b3d252,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,O22,O,0,22,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,sha_attested_local_ccd_derived_authority,true
IN6,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/IN6.cif,5d7d414e982bd5050b67d15eca12fcbd4b13dedfbbe9d9a1e04a84de16b3d252,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C1',C,0,23,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,sha_attested_local_ccd_derived_authority,true
IN6,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/IN6.cif,5d7d414e982bd5050b67d15eca12fcbd4b13dedfbbe9d9a1e04a84de16b3d252,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C2',C,0,24,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,sha_attested_local_ccd_derived_authority,true
IN6,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/IN6.cif,5d7d414e982bd5050b67d15eca12fcbd4b13dedfbbe9d9a1e04a84de16b3d252,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C3',C,0,25,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,sha_attested_local_ccd_derived_authority,true
IN6,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/IN6.cif,5d7d414e982bd5050b67d15eca12fcbd4b13dedfbbe9d9a1e04a84de16b3d252,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C4',C,0,26,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,sha_attested_local_ccd_derived_authority,true
IN6,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/IN6.cif,5d7d414e982bd5050b67d15eca12fcbd4b13dedfbbe9d9a1e04a84de16b3d252,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C5',C,0,27,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,sha_attested_local_ccd_derived_authority,true
IN6,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/IN6.cif,5d7d414e982bd5050b67d15eca12fcbd4b13dedfbbe9d9a1e04a84de16b3d252,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C6',C,0,28,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,sha_attested_local_ccd_derived_authority,true
IN6,data/raw/covalent_sources/ccd/independence_evidence_batch_000001/IN6.cif,5d7d414e982bd5050b67d15eca12fcbd4b13dedfbbe9d9a1e04a84de16b3d252,covapie_current11_pre_reaction_graph_and_bond_order_authority_v1,C7',C,0,29,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,sha_attested_local_ccd_derived_authority,true
