canonical_event_id,review_unit_id,pdb_id,ligand_component_id,ccd_component_graph_sha256,ligand_reactive_atom,ligand_reactive_element,radius1_sha256,radius2_sha256,rule_id,evaluation_status,evaluation_reason,matched_predicates_json,failed_predicates_json,calibration_snapshot_human_review_state,review_unit_shadow_status,shadow_would_auto_negative
COVAPIE_CYS_SG_EVENT_V1:2AAZ:F:CYS:187-:SG:AA:UMP:C6,COVAPIE_BULK_REVIEW_UNIT_5184266C4D495D18,2AAZ,UMP,94a0c576d62f9955d6574009b4a79479396f2ebaa977c7340bc9b0ab4203d8f9,C6,C,9d8060b2268ba49a158fddd66dd1ec165d7ec06ed6a41a9ab4cce7ae93031ef9,cc17eb042e28bb3d8672f4c98c90659357dd42a1e2f3a33f5beeee7d73847b1e,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""structured_source_boundary"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""exact_ligand_reactive_element"",""exact_local_topology"",""exact_radius1_sha256"",""exact_radius2_sha256""]",COMPLETED:NOT_RELEVANT_TO_COVAPIE_SMALL_MOLECULE_TASK,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:2AAZ:G:CYS:187-:SG:CA:UMP:C6,COVAPIE_BULK_REVIEW_UNIT_5184266C4D495D18,2AAZ,UMP,94a0c576d62f9955d6574009b4a79479396f2ebaa977c7340bc9b0ab4203d8f9,C6,C,9d8060b2268ba49a158fddd66dd1ec165d7ec06ed6a41a9ab4cce7ae93031ef9,cc17eb042e28bb3d8672f4c98c90659357dd42a1e2f3a33f5beeee7d73847b1e,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""structured_source_boundary"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""exact_ligand_reactive_element"",""exact_local_topology"",""exact_radius1_sha256"",""exact_radius2_sha256""]",COMPLETED:NOT_RELEVANT_TO_COVAPIE_SMALL_MOLECULE_TASK,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:2AAZ:H:CYS:187-:SG:EA:UMP:C6,COVAPIE_BULK_REVIEW_UNIT_5184266C4D495D18,2AAZ,UMP,94a0c576d62f9955d6574009b4a79479396f2ebaa977c7340bc9b0ab4203d8f9,C6,C,9d8060b2268ba49a158fddd66dd1ec165d7ec06ed6a41a9ab4cce7ae93031ef9,cc17eb042e28bb3d8672f4c98c90659357dd42a1e2f3a33f5beeee7d73847b1e,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""structured_source_boundary"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""exact_ligand_reactive_element"",""exact_local_topology"",""exact_radius1_sha256"",""exact_radius2_sha256""]",COMPLETED:NOT_RELEVANT_TO_COVAPIE_SMALL_MOLECULE_TASK,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:2AAZ:I:CYS:187-:SG:GA:UMP:C6,COVAPIE_BULK_REVIEW_UNIT_5184266C4D495D18,2AAZ,UMP,94a0c576d62f9955d6574009b4a79479396f2ebaa977c7340bc9b0ab4203d8f9,C6,C,9d8060b2268ba49a158fddd66dd1ec165d7ec06ed6a41a9ab4cce7ae93031ef9,cc17eb042e28bb3d8672f4c98c90659357dd42a1e2f3a33f5beeee7d73847b1e,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""structured_source_boundary"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""exact_ligand_reactive_element"",""exact_local_topology"",""exact_radius1_sha256"",""exact_radius2_sha256""]",COMPLETED:NOT_RELEVANT_TO_COVAPIE_SMALL_MOLECULE_TASK,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:2AAZ:J:CYS:187-:SG:HA:UMP:C6,COVAPIE_BULK_REVIEW_UNIT_5184266C4D495D18,2AAZ,UMP,94a0c576d62f9955d6574009b4a79479396f2ebaa977c7340bc9b0ab4203d8f9,C6,C,9d8060b2268ba49a158fddd66dd1ec165d7ec06ed6a41a9ab4cce7ae93031ef9,cc17eb042e28bb3d8672f4c98c90659357dd42a1e2f3a33f5beeee7d73847b1e,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""structured_source_boundary"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""exact_ligand_reactive_element"",""exact_local_topology"",""exact_radius1_sha256"",""exact_radius2_sha256""]",COMPLETED:NOT_RELEVANT_TO_COVAPIE_SMALL_MOLECULE_TASK,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:2AAZ:K:CYS:187-:SG:IA:UMP:C6,COVAPIE_BULK_REVIEW_UNIT_5184266C4D495D18,2AAZ,UMP,94a0c576d62f9955d6574009b4a79479396f2ebaa977c7340bc9b0ab4203d8f9,C6,C,9d8060b2268ba49a158fddd66dd1ec165d7ec06ed6a41a9ab4cce7ae93031ef9,cc17eb042e28bb3d8672f4c98c90659357dd42a1e2f3a33f5beeee7d73847b1e,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""structured_source_boundary"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""exact_ligand_reactive_element"",""exact_local_topology"",""exact_radius1_sha256"",""exact_radius2_sha256""]",COMPLETED:NOT_RELEVANT_TO_COVAPIE_SMALL_MOLECULE_TASK,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:2AAZ:L:CYS:187-:SG:JA:UMP:C6,COVAPIE_BULK_REVIEW_UNIT_5184266C4D495D18,2AAZ,UMP,94a0c576d62f9955d6574009b4a79479396f2ebaa977c7340bc9b0ab4203d8f9,C6,C,9d8060b2268ba49a158fddd66dd1ec165d7ec06ed6a41a9ab4cce7ae93031ef9,cc17eb042e28bb3d8672f4c98c90659357dd42a1e2f3a33f5beeee7d73847b1e,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""structured_source_boundary"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""exact_ligand_reactive_element"",""exact_local_topology"",""exact_radius1_sha256"",""exact_radius2_sha256""]",COMPLETED:NOT_RELEVANT_TO_COVAPIE_SMALL_MOLECULE_TASK,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:2AAZ:M:CYS:187-:SG:KA:UMP:C6,COVAPIE_BULK_REVIEW_UNIT_5184266C4D495D18,2AAZ,UMP,94a0c576d62f9955d6574009b4a79479396f2ebaa977c7340bc9b0ab4203d8f9,C6,C,9d8060b2268ba49a158fddd66dd1ec165d7ec06ed6a41a9ab4cce7ae93031ef9,cc17eb042e28bb3d8672f4c98c90659357dd42a1e2f3a33f5beeee7d73847b1e,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""structured_source_boundary"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""exact_ligand_reactive_element"",""exact_local_topology"",""exact_radius1_sha256"",""exact_radius2_sha256""]",COMPLETED:NOT_RELEVANT_TO_COVAPIE_SMALL_MOLECULE_TASK,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:2AAZ:N:CYS:187-:SG:LA:UMP:C6,COVAPIE_BULK_REVIEW_UNIT_5184266C4D495D18,2AAZ,UMP,94a0c576d62f9955d6574009b4a79479396f2ebaa977c7340bc9b0ab4203d8f9,C6,C,9d8060b2268ba49a158fddd66dd1ec165d7ec06ed6a41a9ab4cce7ae93031ef9,cc17eb042e28bb3d8672f4c98c90659357dd42a1e2f3a33f5beeee7d73847b1e,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""structured_source_boundary"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""exact_ligand_reactive_element"",""exact_local_topology"",""exact_radius1_sha256"",""exact_radius2_sha256""]",COMPLETED:NOT_RELEVANT_TO_COVAPIE_SMALL_MOLECULE_TASK,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:2AAZ:O:CYS:187-:SG:MA:UMP:C6,COVAPIE_BULK_REVIEW_UNIT_5184266C4D495D18,2AAZ,UMP,94a0c576d62f9955d6574009b4a79479396f2ebaa977c7340bc9b0ab4203d8f9,C6,C,9d8060b2268ba49a158fddd66dd1ec165d7ec06ed6a41a9ab4cce7ae93031ef9,cc17eb042e28bb3d8672f4c98c90659357dd42a1e2f3a33f5beeee7d73847b1e,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""structured_source_boundary"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""exact_ligand_reactive_element"",""exact_local_topology"",""exact_radius1_sha256"",""exact_radius2_sha256""]",COMPLETED:NOT_RELEVANT_TO_COVAPIE_SMALL_MOLECULE_TASK,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:2AAZ:P:CYS:187-:SG:NA:UMP:C6,COVAPIE_BULK_REVIEW_UNIT_5184266C4D495D18,2AAZ,UMP,94a0c576d62f9955d6574009b4a79479396f2ebaa977c7340bc9b0ab4203d8f9,C6,C,9d8060b2268ba49a158fddd66dd1ec165d7ec06ed6a41a9ab4cce7ae93031ef9,cc17eb042e28bb3d8672f4c98c90659357dd42a1e2f3a33f5beeee7d73847b1e,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""structured_source_boundary"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""exact_ligand_reactive_element"",""exact_local_topology"",""exact_radius1_sha256"",""exact_radius2_sha256""]",COMPLETED:NOT_RELEVANT_TO_COVAPIE_SMALL_MOLECULE_TASK,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:2AMD:A:CYS:145-:SG:C:9IN:C23,COVAPIE_BULK_REVIEW_UNIT_B4F514DC9BD2350E,2AMD,9IN,2fe4b8821612fe92f27dfd5aea7f84406617d8188a7d74b7d1260d776e1ee98e,C23,C,4e00ae9307adfb73f42afb7c413beb9eba4f615244bf4835cf839d3b7576685e,a977e87fa3bdaf2d0b587d975f372367bbd94d6ae25af9aa44241921fd304a6b,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""structured_source_boundary"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""exact_ligand_reactive_element"",""exact_local_topology"",""exact_radius1_sha256"",""exact_radius2_sha256""]",UNREVIEWED,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:2AMD:B:CYS:145-:SG:D:9IN:C23,COVAPIE_BULK_REVIEW_UNIT_B4F514DC9BD2350E,2AMD,9IN,2fe4b8821612fe92f27dfd5aea7f84406617d8188a7d74b7d1260d776e1ee98e,C23,C,4e00ae9307adfb73f42afb7c413beb9eba4f615244bf4835cf839d3b7576685e,a977e87fa3bdaf2d0b587d975f372367bbd94d6ae25af9aa44241921fd304a6b,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""structured_source_boundary"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""exact_ligand_reactive_element"",""exact_local_topology"",""exact_radius1_sha256"",""exact_radius2_sha256""]",UNREVIEWED,NOT_SHADOW_AUTO_NEGATIVE,false
