canonical_event_id,review_unit_id,raw_priority_rank,current_review_status,ligand_component_id,ccd_component_graph_sha256,ccd_heavy_atom_graph_sha256,ccd_heavy_atom_count,formal_charge_representation_json,formal_charge_representation_authoritative,ligand_reactive_atom,ligand_reactive_element,reactive_center_radius1_sha256,reactive_center_radius2_sha256,ccd_retained_heavy_atom_coverage_complete,explicit_cys_sg_endpoint_semantics,source_atom_id_namespace,positive_reference_event_count,shadow_status,strict_shadow_match,matching_positive_reference_event_ids_json,matching_positive_reference_components_json,shadow_mapping_status,reactive_preserving_isomorphism_count,distinct_role_assignment_count,machine_role_transfer_candidate_only_json,shadow_authoritative,shadow_model_usable,shadow_training_admitted
COVAPIE_CYS_SG_EVENT_V1:3X1I:B:CYS:285-:SG:D:66B:C15,COVAPIE_BULK_REVIEW_UNIT_BDF8A958BEDF5181,73,CURRENTLY_UNREVIEWED,66B,9946810089362a433d26875cc5eb5a0535f4366ac132fffa7d3f83464ad06631,ed9a9c5524725426d3c7b3296437424410844af8e15d523e6b1444049675bf5b,27,"[[""C1"",0],[""C10"",0],[""C11"",0],[""C12"",0],[""C13"",0],[""C14"",0],[""C15"",0],[""C16"",0],[""C17"",0],[""C18"",0],[""C19"",0],[""C2"",0],[""C20"",0],[""C21"",0],[""C22"",0],[""C23"",0],[""C24"",0],[""C3"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""C7"",0],[""C8"",0],[""C9"",0],[""O25"",0],[""O26"",0],[""O27"",0]]",false,C15,C,d2671534b0762c2541e105e7ff6bff1377db0f8f49fb932ad12463c7cf42f909,83ca1308306fb6795ec76126be58a42f0b3b1bba102d2dc4365cabfd05024c24,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4CL8:A:CYS:168-:SG:E:OZJ:CAF,COVAPIE_BULK_REVIEW_UNIT_18734D9C06222450,13,CURRENTLY_UNREVIEWED,OZJ,16bdc88f7d1b0767ffd77f410c51c65a72801d2b45b0135406d0f11b749793fe,ab959c9640a9553db8d109bcad7bb6148e347db57294ce8efc2325804a5d8a40,21,"[[""C2"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""CAE"",0],[""CAF"",0],[""CAG"",0],[""CAH"",0],[""CAI"",0],[""CAJ"",0],[""CAP"",0],[""CAQ"",0],[""CAR"",0],[""CAS"",0],[""N1"",0],[""N3"",0],[""NAA"",0],[""NAB"",0],[""NAC"",0],[""NAM"",0],[""OAD"",0]]",false,CAF,C,,,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4CL8:B:CYS:168-:SG:I:OZJ:CAF,COVAPIE_BULK_REVIEW_UNIT_18734D9C06222450,13,CURRENTLY_UNREVIEWED,OZJ,16bdc88f7d1b0767ffd77f410c51c65a72801d2b45b0135406d0f11b749793fe,ab959c9640a9553db8d109bcad7bb6148e347db57294ce8efc2325804a5d8a40,21,"[[""C2"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""CAE"",0],[""CAF"",0],[""CAG"",0],[""CAH"",0],[""CAI"",0],[""CAJ"",0],[""CAP"",0],[""CAQ"",0],[""CAR"",0],[""CAS"",0],[""N1"",0],[""N3"",0],[""NAA"",0],[""NAB"",0],[""NAC"",0],[""NAM"",0],[""OAD"",0]]",false,CAF,C,,,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4CL8:C:CYS:168-:SG:L:OZJ:CAF,COVAPIE_BULK_REVIEW_UNIT_18734D9C06222450,13,CURRENTLY_UNREVIEWED,OZJ,16bdc88f7d1b0767ffd77f410c51c65a72801d2b45b0135406d0f11b749793fe,ab959c9640a9553db8d109bcad7bb6148e347db57294ce8efc2325804a5d8a40,21,"[[""C2"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""CAE"",0],[""CAF"",0],[""CAG"",0],[""CAH"",0],[""CAI"",0],[""CAJ"",0],[""CAP"",0],[""CAQ"",0],[""CAR"",0],[""CAS"",0],[""N1"",0],[""N3"",0],[""NAA"",0],[""NAB"",0],[""NAC"",0],[""NAM"",0],[""OAD"",0]]",false,CAF,C,,,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4CL8:D:CYS:168-:SG:O:OZJ:CAF,COVAPIE_BULK_REVIEW_UNIT_18734D9C06222450,13,CURRENTLY_UNREVIEWED,OZJ,16bdc88f7d1b0767ffd77f410c51c65a72801d2b45b0135406d0f11b749793fe,ab959c9640a9553db8d109bcad7bb6148e347db57294ce8efc2325804a5d8a40,21,"[[""C2"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""CAE"",0],[""CAF"",0],[""CAG"",0],[""CAH"",0],[""CAI"",0],[""CAJ"",0],[""CAP"",0],[""CAQ"",0],[""CAR"",0],[""CAS"",0],[""N1"",0],[""N3"",0],[""NAA"",0],[""NAB"",0],[""NAC"",0],[""NAM"",0],[""OAD"",0]]",false,CAF,C,,,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4CM5:A:CYS:168-:SG:F:NWJ:CAV,COVAPIE_BULK_REVIEW_UNIT_DE7AFABE9D079CDF,28,CURRENTLY_UNREVIEWED,NWJ,1fd0d7ff1e34cec7a9928737f2becdd36b20486f2b177233977edfa87ac7ab7f,da28b1745a937888d55e521ddd6ac74cfded5403b4885b0b933810bf973e2580,25,"[[""C2"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""CAG"",0],[""CAH"",0],[""CAI"",0],[""CAJ"",0],[""CAK"",0],[""CAL"",0],[""CAM"",0],[""CAN"",0],[""CAO"",0],[""CAV"",0],[""CAX"",0],[""CAY"",0],[""CAZ"",0],[""CBA"",0],[""N1"",0],[""N3"",0],[""NAA"",0],[""NAB"",0],[""NAS"",0],[""NBF"",0],[""OAE"",0]]",false,CAV,C,,,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4CM5:B:CYS:168-:SG:H:NWJ:CAV,COVAPIE_BULK_REVIEW_UNIT_DE7AFABE9D079CDF,28,CURRENTLY_UNREVIEWED,NWJ,1fd0d7ff1e34cec7a9928737f2becdd36b20486f2b177233977edfa87ac7ab7f,da28b1745a937888d55e521ddd6ac74cfded5403b4885b0b933810bf973e2580,25,"[[""C2"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""CAG"",0],[""CAH"",0],[""CAI"",0],[""CAJ"",0],[""CAK"",0],[""CAL"",0],[""CAM"",0],[""CAN"",0],[""CAO"",0],[""CAV"",0],[""CAX"",0],[""CAY"",0],[""CAZ"",0],[""CBA"",0],[""N1"",0],[""N3"",0],[""NAA"",0],[""NAB"",0],[""NAS"",0],[""NBF"",0],[""OAE"",0]]",false,CAV,C,,,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4CM5:C:CYS:168-:SG:J:NWJ:CAV,COVAPIE_BULK_REVIEW_UNIT_DE7AFABE9D079CDF,28,CURRENTLY_UNREVIEWED,NWJ,1fd0d7ff1e34cec7a9928737f2becdd36b20486f2b177233977edfa87ac7ab7f,da28b1745a937888d55e521ddd6ac74cfded5403b4885b0b933810bf973e2580,25,"[[""C2"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""CAG"",0],[""CAH"",0],[""CAI"",0],[""CAJ"",0],[""CAK"",0],[""CAL"",0],[""CAM"",0],[""CAN"",0],[""CAO"",0],[""CAV"",0],[""CAX"",0],[""CAY"",0],[""CAZ"",0],[""CBA"",0],[""N1"",0],[""N3"",0],[""NAA"",0],[""NAB"",0],[""NAS"",0],[""NBF"",0],[""OAE"",0]]",false,CAV,C,,,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4CM5:D:CYS:168-:SG:L:NWJ:CAV,COVAPIE_BULK_REVIEW_UNIT_DE7AFABE9D079CDF,28,CURRENTLY_UNREVIEWED,NWJ,1fd0d7ff1e34cec7a9928737f2becdd36b20486f2b177233977edfa87ac7ab7f,da28b1745a937888d55e521ddd6ac74cfded5403b4885b0b933810bf973e2580,25,"[[""C2"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""CAG"",0],[""CAH"",0],[""CAI"",0],[""CAJ"",0],[""CAK"",0],[""CAL"",0],[""CAM"",0],[""CAN"",0],[""CAO"",0],[""CAV"",0],[""CAX"",0],[""CAY"",0],[""CAZ"",0],[""CBA"",0],[""N1"",0],[""N3"",0],[""NAA"",0],[""NAB"",0],[""NAS"",0],[""NBF"",0],[""OAE"",0]]",false,CAV,C,,,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4D9U:A:CYS:436-:SG:B:0JH:C11,COVAPIE_BULK_REVIEW_UNIT_B741810967D3C99C,121,CURRENTLY_UNREVIEWED,0JH,6dc23b0321a3ae508cd071d0b06f1df40b7811b8b1b86dae46a344508fab1b40,fe127505524d8703de5d4591d50b7d29cf85724073c9bff1879e0ed28cac4509,32,"[[""C02"",0],[""C03"",0],[""C04"",0],[""C06"",0],[""C07"",0],[""C08"",0],[""C10"",0],[""C11"",0],[""C12"",0],[""C13"",0],[""C15"",0],[""C16"",0],[""C17"",0],[""C18"",0],[""C20"",0],[""C22"",0],[""C23"",0],[""C24"",0],[""C25"",0],[""C26"",0],[""C27"",0],[""C28"",0],[""C29"",0],[""C31"",0],[""N01"",0],[""N05"",0],[""N21"",0],[""N30"",0],[""N32"",0],[""O09"",0],[""O14"",0],[""O19"",0]]",false,C11,C,8462d40f48db4f113d1f544343e82038d9a375ffc54ab52f2d00684ccce8cca1,eba9dd9e80ed54abdd30068f7cb771813898939b1ad2ec9b2710578784e3bd3b,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4DMY:A:CYS:25-:SG:C:0LC:C29,COVAPIE_BULK_REVIEW_UNIT_66D107A3E900A3B4,54,CURRENTLY_UNREVIEWED,0LC,e62b0f2e4a658c78d91452de9f2ed6f90a0ddd0ffdd17201123d449a45a63eeb,dc2f95922ebc1d744c753e3b54581acf1ab005c3c860501ce263d4f945c432bf,30,"[[""C1"",0],[""C11"",0],[""C12"",0],[""C13"",0],[""C15"",0],[""C17"",0],[""C18"",0],[""C19"",0],[""C2"",0],[""C20"",0],[""C21"",0],[""C22"",0],[""C23"",0],[""C26"",0],[""C27"",0],[""C28"",0],[""C29"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""C7"",0],[""C8"",0],[""C9"",0],[""F14"",0],[""N10"",0],[""N25"",0],[""N3"",0],[""N30"",0],[""O16"",0],[""O24"",0]]",false,C29,C,,,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4DMY:B:CYS:25-:SG:F:0LC:C29,COVAPIE_BULK_REVIEW_UNIT_66D107A3E900A3B4,54,CURRENTLY_UNREVIEWED,0LC,e62b0f2e4a658c78d91452de9f2ed6f90a0ddd0ffdd17201123d449a45a63eeb,dc2f95922ebc1d744c753e3b54581acf1ab005c3c860501ce263d4f945c432bf,30,"[[""C1"",0],[""C11"",0],[""C12"",0],[""C13"",0],[""C15"",0],[""C17"",0],[""C18"",0],[""C19"",0],[""C2"",0],[""C20"",0],[""C21"",0],[""C22"",0],[""C23"",0],[""C26"",0],[""C27"",0],[""C28"",0],[""C29"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""C7"",0],[""C8"",0],[""C9"",0],[""F14"",0],[""N10"",0],[""N25"",0],[""N3"",0],[""N30"",0],[""O16"",0],[""O24"",0]]",false,C29,C,,,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4F8B:B:CYS:55-:SG:F:GD1:C77,COVAPIE_BULK_REVIEW_UNIT_9FFA5A52A3113C6E,21,CURRENTLY_UNREVIEWED,GD1,520cefb55d2977980e4c889a17f6e67353ad1d7820bb431ad9ba0af2c2ccb505,27f7a5bfb5b85dd488883f802b7fc316a0839c37f2d5da248bf975767d74f31a,13,"[[""C2"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""C7"",0],[""C77"",0],[""C8"",0],[""N1"",0],[""N2"",0],[""N3"",0],[""N77"",0],[""N9"",0],[""O6"",0]]",false,C77,C,,,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4F8B:C:CYS:55-:SG:I:GD1:C77,COVAPIE_BULK_REVIEW_UNIT_9FFA5A52A3113C6E,21,CURRENTLY_UNREVIEWED,GD1,520cefb55d2977980e4c889a17f6e67353ad1d7820bb431ad9ba0af2c2ccb505,27f7a5bfb5b85dd488883f802b7fc316a0839c37f2d5da248bf975767d74f31a,13,"[[""C2"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""C7"",0],[""C77"",0],[""C8"",0],[""N1"",0],[""N2"",0],[""N3"",0],[""N77"",0],[""N9"",0],[""O6"",0]]",false,C77,C,,,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4F8B:D:CYS:55-:SG:K:GD1:C77,COVAPIE_BULK_REVIEW_UNIT_9FFA5A52A3113C6E,21,CURRENTLY_UNREVIEWED,GD1,520cefb55d2977980e4c889a17f6e67353ad1d7820bb431ad9ba0af2c2ccb505,27f7a5bfb5b85dd488883f802b7fc316a0839c37f2d5da248bf975767d74f31a,13,"[[""C2"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""C7"",0],[""C77"",0],[""C8"",0],[""N1"",0],[""N2"",0],[""N3"",0],[""N77"",0],[""N9"",0],[""O6"",0]]",false,C77,C,,,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4F8B:E:CYS:55-:SG:N:GD1:C77,COVAPIE_BULK_REVIEW_UNIT_9FFA5A52A3113C6E,21,CURRENTLY_UNREVIEWED,GD1,520cefb55d2977980e4c889a17f6e67353ad1d7820bb431ad9ba0af2c2ccb505,27f7a5bfb5b85dd488883f802b7fc316a0839c37f2d5da248bf975767d74f31a,13,"[[""C2"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""C7"",0],[""C77"",0],[""C8"",0],[""N1"",0],[""N2"",0],[""N3"",0],[""N77"",0],[""N9"",0],[""O6"",0]]",false,C77,C,,,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4GEV:A:CYS:146-:SG:C:UMC:C6,COVAPIE_BULK_REVIEW_UNIT_AFCA77A30B2F54B9,70,CURRENTLY_UNREVIEWED,UMC,1ec22d8694615a742f16b54b98b9e2aae91e9fbffa7092e87119f68432402f12,b51a553aed63bed85a7878eeeddd7e259a0a42cd18a6fb03358e0e3964a5ae08,20,"[[""C1'"",0],[""C2"",0],[""C2'"",0],[""C3'"",0],[""C4"",0],[""C4'"",0],[""C5"",0],[""C5'"",0],[""C6"",0],[""N1"",0],[""N3"",0],[""O1P"",0],[""O2"",0],[""O2P"",0],[""O3'"",0],[""O3P"",0],[""O4"",0],[""O4'"",0],[""O5'"",0],[""P"",0]]",false,C6,C,967888dc6503859e3a388307125786d5c01f90b83c58b11d2f70faeea646e8ea,5b5e727d47c868ef67d356fee772878624ae1a1aace432ad60dae2f98f51da1f,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4GEV:B:CYS:146-:SG:E:UMC:C6,COVAPIE_BULK_REVIEW_UNIT_AFCA77A30B2F54B9,70,CURRENTLY_UNREVIEWED,UMC,1ec22d8694615a742f16b54b98b9e2aae91e9fbffa7092e87119f68432402f12,b51a553aed63bed85a7878eeeddd7e259a0a42cd18a6fb03358e0e3964a5ae08,20,"[[""C1'"",0],[""C2"",0],[""C2'"",0],[""C3'"",0],[""C4"",0],[""C4'"",0],[""C5"",0],[""C5'"",0],[""C6"",0],[""N1"",0],[""N3"",0],[""O1P"",0],[""O2"",0],[""O2P"",0],[""O3'"",0],[""O3P"",0],[""O4"",0],[""O4'"",0],[""O5'"",0],[""P"",0]]",false,C6,C,967888dc6503859e3a388307125786d5c01f90b83c58b11d2f70faeea646e8ea,5b5e727d47c868ef67d356fee772878624ae1a1aace432ad60dae2f98f51da1f,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4GMX:C:CYS:539-:SG:G:K85:C3,COVAPIE_BULK_REVIEW_UNIT_3C7F1C15E11A6C32,100,CURRENTLY_UNREVIEWED,K85,57ea5090b8db5005265bf4db4a04ae72fef922c78a0c6354d00233cbb9050ddb,01cc16942651af71a345d2ca576d5d3c67afb15b6c39c289df49492ca7fee678,25,"[[""C1"",0],[""C10"",0],[""C11"",0],[""C12"",0],[""C13"",0],[""C14"",0],[""C16"",0],[""C17"",0],[""C2"",0],[""C2'"",0],[""C3"",0],[""C3'"",0],[""C4'"",0],[""C6"",0],[""C8"",0],[""C9"",0],[""F18"",0],[""F19"",0],[""F20"",0],[""N4"",0],[""N5"",0],[""N7"",0],[""O"",0],[""O1'"",0],[""O15"",0]]",false,C3,C,d157215f68b23462674e7fa29b465de4f2987f80b4671fe5b9d37c2dd9009b9a,e454ae9f2a74a403aed028b8637cc9a67bf441d429d43045d2761f50494588b3,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4GPT:C:CYS:539-:SG:H:51K:C7,COVAPIE_BULK_REVIEW_UNIT_F696D0EAB53E5FAA,130,CURRENTLY_UNREVIEWED,51K,4e7321fe0d0058cda6662a0d52bee0a8c4302e22f49a77b7688ace8547862fc1,889c63b02a0ab43ce7f99ff17ad6c4c1fffa840cf78d7fb9d957f606f91f0b58,26,"[[""C10"",0],[""C12"",0],[""C13"",0],[""C14"",0],[""C15"",0],[""C16"",0],[""C17"",0],[""C18"",0],[""C19"",0],[""C2"",0],[""C23"",0],[""C5"",0],[""C6"",0],[""C7"",0],[""F20"",0],[""F21"",0],[""F22"",0],[""F24"",0],[""F25"",0],[""F26"",0],[""N11"",0],[""N3"",0],[""N4"",0],[""N8"",0],[""N9"",0],[""O1"",0]]",false,C7,C,d157215f68b23462674e7fa29b465de4f2987f80b4671fe5b9d37c2dd9009b9a,ab35f7c16d172248dbec3d7b1de11b0f0c093d090de8795edb4d5254481699e8,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4HAT:C:CYS:539-:SG:G:LMB:C3,COVAPIE_BULK_REVIEW_UNIT_9C9E0519571BA9A5,36,CURRENTLY_UNREVIEWED,LMB,9dae0be7b2fd211ff57435b7424d8dad50f33f8055a85fa670e17c819f37018c,6f917e6ea9dccc23acb44d1a46876cb217236fc88ab552792179cd27a8370121,40,"[[""C1"",0],[""C10"",0],[""C11"",0],[""C12"",0],[""C13"",0],[""C14"",0],[""C15"",0],[""C16"",0],[""C17"",0],[""C18"",0],[""C19"",0],[""C2"",0],[""C20"",0],[""C21"",0],[""C22"",0],[""C23"",0],[""C24"",0],[""C25"",0],[""C26"",0],[""C27"",0],[""C28"",0],[""C29"",0],[""C3"",0],[""C30"",0],[""C31"",0],[""C32"",0],[""C33"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""C7"",0],[""C8"",0],[""C9"",0],[""O1"",0],[""O1'"",0],[""O2"",0],[""O3"",0],[""O4"",0],[""O5"",0],[""O6"",0]]",false,C3,C,d2671534b0762c2541e105e7ff6bff1377db0f8f49fb932ad12463c7cf42f909,d2f4a517dbf8dc92a1bcf9411bd17f3688bf425deffe23ad5a018463b35e968b,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4HAU:C:CYS:539-:SG:H:RJA:C3,COVAPIE_BULK_REVIEW_UNIT_63503DFD57471268,103,CURRENTLY_UNREVIEWED,RJA,578f1275691f668f997c67a400b80cd7584805d38c32dc6496d08de4b919b771,9daa338ac8addfa0f61dcffd4dc66ed07fc18c3e1c525c99ddf069e1f2b89f19,34,"[[""C1"",0],[""C10"",0],[""C11"",0],[""C12"",0],[""C13"",0],[""C14"",0],[""C15"",0],[""C16"",0],[""C17"",0],[""C18"",0],[""C19"",0],[""C2"",0],[""C20"",0],[""C21"",0],[""C22"",0],[""C23"",0],[""C24"",0],[""C25"",0],[""C26"",0],[""C27"",0],[""C28"",0],[""C3"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""C7"",0],[""C8"",0],[""C9"",0],[""O1"",0],[""O1'"",0],[""O2"",0],[""O3"",0],[""O4"",0],[""O5"",0]]",false,C3,C,d2671534b0762c2541e105e7ff6bff1377db0f8f49fb932ad12463c7cf42f909,6ece4f119c7d5b9663033670b692b2a1fbe2c11fc260bf196548c20620d24f84,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4HAV:C:CYS:539-:SG:G:AA8:C3,COVAPIE_BULK_REVIEW_UNIT_AAA86FEED2AFE2E6,120,CURRENTLY_UNREVIEWED,AA8,aeb4ed39444d891a83a0ee934118034ff7a008400cf34a2abee792a73d72a48c,fce829526c74e2c04d61079516d405c7e7629ae61f243bb8b7084de79fbbafde,38,"[[""C1"",0],[""C10"",0],[""C11"",0],[""C12"",0],[""C13"",0],[""C14"",0],[""C15"",0],[""C16"",0],[""C17"",0],[""C18"",0],[""C19"",0],[""C2"",0],[""C20"",0],[""C21"",0],[""C22"",0],[""C23"",0],[""C24"",0],[""C25"",0],[""C26"",0],[""C27"",0],[""C28"",0],[""C29"",0],[""C3"",0],[""C30"",0],[""C31"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""C7"",0],[""C8"",0],[""C9"",0],[""O1"",0],[""O1'"",0],[""O2"",0],[""O3"",0],[""O4"",0],[""O5"",0],[""O6"",0]]",false,C3,C,d2671534b0762c2541e105e7ff6bff1377db0f8f49fb932ad12463c7cf42f909,6ece4f119c7d5b9663033670b692b2a1fbe2c11fc260bf196548c20620d24f84,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4HAW:C:CYS:539-:SG:H:LMB:C3,COVAPIE_BULK_REVIEW_UNIT_9C9E0519571BA9A5,36,CURRENTLY_UNREVIEWED,LMB,9dae0be7b2fd211ff57435b7424d8dad50f33f8055a85fa670e17c819f37018c,6f917e6ea9dccc23acb44d1a46876cb217236fc88ab552792179cd27a8370121,40,"[[""C1"",0],[""C10"",0],[""C11"",0],[""C12"",0],[""C13"",0],[""C14"",0],[""C15"",0],[""C16"",0],[""C17"",0],[""C18"",0],[""C19"",0],[""C2"",0],[""C20"",0],[""C21"",0],[""C22"",0],[""C23"",0],[""C24"",0],[""C25"",0],[""C26"",0],[""C27"",0],[""C28"",0],[""C29"",0],[""C3"",0],[""C30"",0],[""C31"",0],[""C32"",0],[""C33"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""C7"",0],[""C8"",0],[""C9"",0],[""O1"",0],[""O1'"",0],[""O2"",0],[""O3"",0],[""O4"",0],[""O5"",0],[""O6"",0]]",false,C3,C,d2671534b0762c2541e105e7ff6bff1377db0f8f49fb932ad12463c7cf42f909,d2f4a517dbf8dc92a1bcf9411bd17f3688bf425deffe23ad5a018463b35e968b,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
