consumer_path,consumer_symbol_or_selector,matched_term,consumer_role,reads_pair_value,reads_pair_status_only,reads_pair_table_path_only,interprets_pair_order,interprets_pair_delimiter,maps_to_protein_atom_index,maps_to_ligand_atom_index,creates_tensor,uses_in_collate,uses_in_forward,uses_in_loss,uses_as_training_target,current_behavior,semantic_assumption,source_sha256,verified
data/derived/covalent_small/covapie_small_pilot_candidate_expansion_gate_v0/covapie_small_pilot_candidate_expansion_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=residue_atom_name;occurrences=1;first_line=1;last_line=1,residue_atom_name,validator,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,5aba31f490d78762b34256cf6d697bab9b9d9810d41bb0576c98e04d4e04d480,true
data/derived/covalent_small/covapie_small_pilot_candidate_expansion_gate_v0/covapie_small_pilot_candidate_gap_taxonomy_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=7;last_line=7,covalent_bond_atom_pair,validator,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,453fe40d03b901b3d29e5f48eee4896a3b29942d4ed0016a9be889416e040029,true
data/derived/covalent_small/covapie_small_pilot_candidate_expansion_gate_v0/covapie_small_pilot_candidate_gap_taxonomy_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_atom_name;occurrences=1;first_line=6;last_line=6,ligand_atom_name,validator,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,453fe40d03b901b3d29e5f48eee4896a3b29942d4ed0016a9be889416e040029,true
data/derived/covalent_small/covapie_small_pilot_candidate_expansion_gate_v0/covapie_small_pilot_candidate_gap_taxonomy_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=residue_atom_name;occurrences=1;first_line=5;last_line=5,residue_atom_name,validator,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,453fe40d03b901b3d29e5f48eee4896a3b29942d4ed0016a9be889416e040029,true
data/derived/covalent_small/covapie_small_pilot_candidate_expansion_gate_v0/covapie_small_pilot_event_identity_mapping_contract.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=2;first_line=10;last_line=11,covalent_bond_atom_pair,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,b2cc858961498442755b2b3312d18828e87265ee2864a6ee30a477507c010e06,true
data/derived/covalent_small/covapie_small_pilot_candidate_expansion_gate_v0/covapie_small_pilot_event_identity_mapping_contract.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_atom_name;occurrences=1;first_line=10;last_line=10,ligand_atom_name,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,b2cc858961498442755b2b3312d18828e87265ee2864a6ee30a477507c010e06,true
data/derived/covalent_small/covapie_small_pilot_candidate_expansion_gate_v0/covapie_small_pilot_event_identity_mapping_contract.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=residue_atom_name;occurrences=1;first_line=9;last_line=9,residue_atom_name,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,b2cc858961498442755b2b3312d18828e87265ee2864a6ee30a477507c010e06,true
data/derived/covalent_small/covapie_small_pilot_candidate_expansion_gate_v0/covapie_small_pilot_expanded_event_candidates.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=1;last_line=1,covalent_bond_atom_pair,materializer,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,b7ffe713195230885e81bd84c6b2be268a1c94bad0de5005cf8a04d6f7be831f,true
data/derived/covalent_small/covapie_small_pilot_candidate_expansion_gate_v0/covapie_small_pilot_expanded_event_candidates.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_atom_name;occurrences=1;first_line=1;last_line=1,ligand_atom_name,materializer,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,b7ffe713195230885e81bd84c6b2be268a1c94bad0de5005cf8a04d6f7be831f,true
data/derived/covalent_small/covapie_small_pilot_candidate_expansion_gate_v0/covapie_small_pilot_expanded_event_candidates.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=residue_atom_name;occurrences=1;first_line=1;last_line=1,residue_atom_name,materializer,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,b7ffe713195230885e81bd84c6b2be268a1c94bad0de5005cf8a04d6f7be831f,true
data/derived/covalent_small/covapie_small_pilot_download_manifest_gate_v0/covapie_small_pilot_download_manifest.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=1;last_line=1,covalent_bond_atom_pair,report_or_manifest,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,296269ea1877e49870cf1b273cec92c0147a6b6139ab342bce89b3c8ba489ca6,true
data/derived/covalent_small/covapie_small_pilot_download_manifest_gate_v0/covapie_small_pilot_download_manifest.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=residue_atom_name;occurrences=1;first_line=1;last_line=1,residue_atom_name,report_or_manifest,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,296269ea1877e49870cf1b273cec92c0147a6b6139ab342bce89b3c8ba489ca6,true
data/derived/covalent_small/covapie_small_pilot_download_manifest_gate_v0/covapie_small_pilot_download_manifest_schema_validation_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=13;last_line=13,covalent_bond_atom_pair,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,d4dc93ccb10e32f650fad30484f56f98447615636a01f556057dfaad63fcaf8c,true
data/derived/covalent_small/covapie_small_pilot_download_manifest_gate_v0/covapie_small_pilot_download_manifest_schema_validation_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=residue_atom_name;occurrences=1;first_line=12;last_line=12,residue_atom_name,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,d4dc93ccb10e32f650fad30484f56f98447615636a01f556057dfaad63fcaf8c,true
data/derived/covalent_small/covapie_small_pilot_manifest_rerun_gate_v0/covapie_small_pilot_manifest_rerun_gate_manifest.json,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=struct_conn;occurrences=1;first_line=66;last_line=66,struct_conn,report_or_manifest,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,6266bff669a4a7e61969a3478b61f81bb7905840bd6655ccb202207317305068,true
data/derived/covalent_small/covapie_small_pilot_manifest_rerun_gate_v0/covapie_small_pilot_manifest_rerun_precondition_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=struct_conn;occurrences=2;first_line=14;last_line=15,struct_conn,validator,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,b0067e3c51688ceee151195c6f9793e0ea310588214328d2e0d6bc477e00f624,true
data/derived/covalent_small/covapie_small_pilot_manifest_rerun_gate_v0/covapie_small_pilot_manifest_rerun_safety_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=struct_conn;occurrences=1;first_line=5;last_line=5,struct_conn,validator,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,8a5bca5c440f6280314d4b3f99510bea50219de9c46c770a1696b4ecc8eb1e50,true
data/derived/covalent_small/covapie_small_pilot_manifest_rerun_gate_v0/covapie_small_pilot_manifest_traceability_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=SG--CAG;occurrences=3;first_line=2;last_line=4,SG--CAG,validator,false,false,false,false,true,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,e3b3bbaef6fc14f3b230298f2a33823902f1ee6503437381675934ca2ff8cf71,true
data/derived/covalent_small/covapie_small_pilot_manifest_rerun_gate_v0/covapie_small_pilot_manifest_traceability_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=1;last_line=1,covalent_bond_atom_pair,validator,false,false,false,false,true,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,e3b3bbaef6fc14f3b230298f2a33823902f1ee6503437381675934ca2ff8cf71,true
data/derived/covalent_small/covapie_small_pilot_manifest_rerun_gate_v0/covapie_small_pilot_manifest_traceability_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=struct_conn;occurrences=1;first_line=1;last_line=1,struct_conn,validator,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,e3b3bbaef6fc14f3b230298f2a33823902f1ee6503437381675934ca2ff8cf71,true
data/derived/covalent_small/covapie_small_pilot_manifest_rerun_gate_v0/covapie_small_pilot_ready_candidate_manifest.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=SG--CAG;occurrences=3;first_line=2;last_line=4,SG--CAG,report_or_manifest,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,514092bf81ce33868e5b8d1a92881930463e75ecdc74ab2d471813a9162c91d4,true
data/derived/covalent_small/covapie_small_pilot_manifest_rerun_gate_v0/covapie_small_pilot_ready_candidate_manifest.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=1;last_line=1,covalent_bond_atom_pair,report_or_manifest,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,514092bf81ce33868e5b8d1a92881930463e75ecdc74ab2d471813a9162c91d4,true
data/derived/covalent_small/covapie_small_pilot_manifest_rerun_gate_v0/covapie_small_pilot_ready_candidate_manifest.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_atom_name;occurrences=1;first_line=1;last_line=1,ligand_atom_name,report_or_manifest,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,514092bf81ce33868e5b8d1a92881930463e75ecdc74ab2d471813a9162c91d4,true
data/derived/covalent_small/covapie_small_pilot_manifest_rerun_gate_v0/covapie_small_pilot_ready_candidate_manifest.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=residue_atom_name;occurrences=1;first_line=1;last_line=1,residue_atom_name,report_or_manifest,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,514092bf81ce33868e5b8d1a92881930463e75ecdc74ab2d471813a9162c91d4,true
data/derived/covalent_small/covapie_small_pilot_manifest_rerun_gate_v0/covapie_small_pilot_ready_candidate_manifest.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=struct_conn;occurrences=3;first_line=2;last_line=4,struct_conn,report_or_manifest,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,514092bf81ce33868e5b8d1a92881930463e75ecdc74ab2d471813a9162c91d4,true
data/derived/covalent_small/covapie_small_pilot_manifest_rerun_gate_v0/covapie_small_pilot_ready_candidate_manifest.json,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=SG--CAG;occurrences=3;first_line=5;last_line=51,SG--CAG,report_or_manifest,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,ef192b42f0d3b0234348fed841c00e559f449378d360399e1532330776331bc7,true
data/derived/covalent_small/covapie_small_pilot_manifest_rerun_gate_v0/covapie_small_pilot_ready_candidate_manifest.json,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=3;first_line=5;last_line=51,covalent_bond_atom_pair,report_or_manifest,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,ef192b42f0d3b0234348fed841c00e559f449378d360399e1532330776331bc7,true
data/derived/covalent_small/covapie_small_pilot_manifest_rerun_gate_v0/covapie_small_pilot_ready_candidate_manifest.json,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_atom_name;occurrences=3;first_line=12;last_line=58,ligand_atom_name,report_or_manifest,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,ef192b42f0d3b0234348fed841c00e559f449378d360399e1532330776331bc7,true
data/derived/covalent_small/covapie_small_pilot_manifest_rerun_gate_v0/covapie_small_pilot_ready_candidate_manifest.json,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=residue_atom_name;occurrences=3;first_line=20;last_line=66,residue_atom_name,report_or_manifest,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,ef192b42f0d3b0234348fed841c00e559f449378d360399e1532330776331bc7,true
data/derived/covalent_small/covapie_small_pilot_manifest_rerun_gate_v0/covapie_small_pilot_ready_candidate_manifest.json,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=struct_conn;occurrences=3;first_line=17;last_line=63,struct_conn,report_or_manifest,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,ef192b42f0d3b0234348fed841c00e559f449378d360399e1532330776331bc7,true
data/derived/covalent_small/covapie_small_pilot_manual_event_identity_curation_gate_v0/covapie_manual_event_identity_curation_candidate_template.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=1;last_line=1,covalent_bond_atom_pair,materializer,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,a9270dc8b0eec922d6f248f1fd2226de759fd393ff839e9375cb3397a4d2f06b,true
data/derived/covalent_small/covapie_small_pilot_manual_event_identity_curation_gate_v0/covapie_manual_event_identity_curation_candidate_template.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_atom_name;occurrences=1;first_line=1;last_line=1,ligand_atom_name,materializer,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,a9270dc8b0eec922d6f248f1fd2226de759fd393ff839e9375cb3397a4d2f06b,true
data/derived/covalent_small/covapie_small_pilot_manual_event_identity_curation_gate_v0/covapie_manual_event_identity_curation_candidate_template.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=residue_atom_name;occurrences=1;first_line=1;last_line=1,residue_atom_name,materializer,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,a9270dc8b0eec922d6f248f1fd2226de759fd393ff839e9375cb3397a4d2f06b,true
data/derived/covalent_small/covapie_small_pilot_manual_event_identity_curation_gate_v0/covapie_manual_event_identity_curation_candidate_template.json,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=25;first_line=5;last_line=605,covalent_bond_atom_pair,materializer,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,b5da3115d40f43bb94917465985084344202903dcb06932beb62cdc2eff5273f,true
data/derived/covalent_small/covapie_small_pilot_manual_event_identity_curation_gate_v0/covapie_manual_event_identity_curation_candidate_template.json,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_atom_name;occurrences=25;first_line=14;last_line=614,ligand_atom_name,materializer,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,b5da3115d40f43bb94917465985084344202903dcb06932beb62cdc2eff5273f,true
data/derived/covalent_small/covapie_small_pilot_manual_event_identity_curation_gate_v0/covapie_manual_event_identity_curation_candidate_template.json,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=residue_atom_name;occurrences=25;first_line=19;last_line=619,residue_atom_name,materializer,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,b5da3115d40f43bb94917465985084344202903dcb06932beb62cdc2eff5273f,true
data/derived/covalent_small/covapie_small_pilot_manual_event_identity_curation_gate_v0/covapie_manual_event_identity_curation_field_contract.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=13;last_line=13,covalent_bond_atom_pair,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,ad0f52c50136a88a4846c357752e8600d81c5bcf8dd1482228a12a1e8f2eba9c,true
data/derived/covalent_small/covapie_small_pilot_manual_event_identity_curation_gate_v0/covapie_manual_event_identity_curation_field_contract.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_atom_name;occurrences=1;first_line=12;last_line=12,ligand_atom_name,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,ad0f52c50136a88a4846c357752e8600d81c5bcf8dd1482228a12a1e8f2eba9c,true
data/derived/covalent_small/covapie_small_pilot_manual_event_identity_curation_gate_v0/covapie_manual_event_identity_curation_field_contract.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=residue_atom_name;occurrences=1;first_line=11;last_line=11,residue_atom_name,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,ad0f52c50136a88a4846c357752e8600d81c5bcf8dd1482228a12a1e8f2eba9c,true
data/derived/covalent_small/covapie_small_pilot_manual_event_identity_curation_gate_v0/covapie_manual_event_identity_curation_instruction_sheet.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=7;last_line=7,covalent_bond_atom_pair,materializer,false,false,false,true,true,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,29be52323042618ee1ad184ebdb037682d9c8c0e91fc802d9cd6e57dbbaee59d,true
data/derived/covalent_small/covapie_small_pilot_manual_event_identity_curation_gate_v0/covapie_manual_event_identity_curation_instruction_sheet.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_atom_name;occurrences=1;first_line=6;last_line=6,ligand_atom_name,materializer,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,29be52323042618ee1ad184ebdb037682d9c8c0e91fc802d9cd6e57dbbaee59d,true
data/derived/covalent_small/covapie_small_pilot_manual_event_identity_curation_gate_v0/covapie_manual_event_identity_curation_instruction_sheet.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=residue_atom_name;occurrences=1;first_line=5;last_line=5,residue_atom_name,materializer,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,29be52323042618ee1ad184ebdb037682d9c8c0e91fc802d9cd6e57dbbaee59d,true
data/derived/covalent_small/covapie_specialized_covalent_database_source_acquisition_design_gate_v0/covapie_covalent_db_allowlist_schema_mapping_contract.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=12;last_line=12,covalent_bond_atom_pair,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,00ddd83345bd61965a128e49abaf325121f55d5a421886d82648fa95722ed8f4,true
data/derived/covalent_small/covapie_specialized_covalent_database_source_acquisition_design_gate_v0/covapie_covalent_db_allowlist_schema_mapping_contract.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=residue_atom_name;occurrences=1;first_line=11;last_line=11,residue_atom_name,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,00ddd83345bd61965a128e49abaf325121f55d5a421886d82648fa95722ed8f4,true
data/derived/covalent_small/covapie_specialized_covalent_database_source_acquisition_design_gate_v0/covapie_covalent_db_allowlist_schema_mapping_contract.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=struct_conn;occurrences=1;first_line=12;last_line=12,struct_conn,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,00ddd83345bd61965a128e49abaf325121f55d5a421886d82648fa95722ed8f4,true
data/derived/covalent_small/covapie_specialized_covalent_database_source_acquisition_design_gate_v0/covapie_covalent_db_candidate_selection_contract.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=10;last_line=10,covalent_bond_atom_pair,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,c5dd19d745db85bacb81557e5b589995fbc518df9d565499745b8723a5564724,true
data/derived/covalent_small/covapie_specialized_covalent_database_source_acquisition_design_gate_v0/covapie_covalent_db_failure_taxonomy_contract.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=9;last_line=9,covalent_bond_atom_pair,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,b3ead54b50555be2dcf0aceb96b841a2afa3a21266c51809707516b176abf63e,true
data/derived/covalent_small/covapie_specialized_covalent_database_source_acquisition_design_gate_v0/covapie_covalent_db_feature_semantics_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_residue_atom_pair;occurrences=1;first_line=10;last_line=10,ligand_residue_atom_pair,validator,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,68e42eb6a7427d4c7173e90df5dcb0f9ce02a34000d6ae657ceee2559c04979f,true
data/derived/covalent_small/covapie_specialized_covalent_database_source_acquisition_design_gate_v0/covapie_covalent_db_feature_semantics_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=ligand_residue_atom_pair_label;occurrences=1;first_line=10;last_line=10,ligand_residue_atom_pair_label,validator,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,68e42eb6a7427d4c7173e90df5dcb0f9ce02a34000d6ae657ceee2559c04979f,true
data/derived/covalent_small/covapie_specialized_covalent_database_source_acquisition_design_gate_v0/covapie_covalent_db_field_availability_contract.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=12;last_line=12,covalent_bond_atom_pair,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,7c097e72e9f25c60580b142b35852e37e270261a017336325789355054f7cd80,true
data/derived/covalent_small/covapie_specialized_covalent_database_source_acquisition_design_gate_v0/covapie_covalent_db_field_availability_contract.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=residue_atom_name;occurrences=1;first_line=11;last_line=11,residue_atom_name,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,7c097e72e9f25c60580b142b35852e37e270261a017336325789355054f7cd80,true
data/derived/covalent_small/covapie_specialized_covalent_database_source_acquisition_design_gate_v0/covapie_covalent_event_identity_key_contract.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=3;first_line=4;last_line=8,covalent_bond_atom_pair,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,4f724753e7bbfd64f95484c98f7e2961aa31255bdb55d2732b37f757d9634f23,true
data/derived/covalent_small/covapie_specialized_covalent_database_source_acquisition_design_gate_v0/covapie_covalent_event_identity_key_contract.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=residue_atom_name;occurrences=4;first_line=3;last_line=8,residue_atom_name,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,4f724753e7bbfd64f95484c98f7e2961aa31255bdb55d2732b37f757d9634f23,true
data/derived/covalent_small/covapie_specialized_covalent_database_source_acquisition_design_gate_v0/covapie_specialized_covalent_database_source_acquisition_design_gate_manifest.json,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=2;first_line=27;last_line=104,covalent_bond_atom_pair,report_or_manifest,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,9be73df87a5aff4abe0b2fc6174666f4e36c45db124d018d798628bc82ca556b,true
data/derived/covalent_small/covapie_specialized_covalent_database_source_acquisition_design_gate_v0/covapie_specialized_covalent_database_source_acquisition_design_gate_manifest.json,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=residue_atom_name;occurrences=3;first_line=26;last_line=104,residue_atom_name,report_or_manifest,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,9be73df87a5aff4abe0b2fc6174666f4e36c45db124d018d798628bc82ca556b,true
data/derived/covalent_small/covapie_split_leakage_design_gate_v0/covapie_split_grouping_key_contract.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=8;last_line=8,covalent_bond_atom_pair,schema_declaration,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,792e8779d61b258f56390296c4ba8047ff0c06c69c66c82643988de83f0a70ba,true
data/derived/covalent_small/covapie_split_leakage_design_gate_v0/covapie_split_leakage_design_gate_manifest.json,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=struct_conn;occurrences=1;first_line=77;last_line=77,struct_conn,report_or_manifest,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,315750f58e940f87bf1ae51ff93a3aa20d3962b5896d7cb031e3a98671e22d71,true
data/derived/covalent_small/covapie_split_leakage_design_gate_v0/covapie_split_leakage_risk_design_audit.csv,git grep 976da60a5af7b7ba71597c1202955a45db6b6cf1;term=covalent_bond_atom_pair;occurrences=1;first_line=8;last_line=8,covalent_bond_atom_pair,validator,false,false,false,false,false,false,false,false,false,false,false,false,declares_validates_reports_or_references_only,observed atom-name metadata; no future encoding implied,5e32f8d8fa0579cfa6ec0ce4e47069f3f5e08d1e5494838ab039855c986843e2,true
