source_order,source_relative_path,source_kind,base_tree_mode,base_tree_sha256,filesystem_sha256,tracked_regular_non_symlink,parent_chain_verified,pinned_fd_read,triple_sha256_passed,source_boundary_passed
152,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_005_v1/covapie_admit_001_to_005_runtime_manifest.json,committed_manifest,100644,699143ca47d8ff51dbf9779fce2a95ef537d1d6053d93a73f941725d6219256e,699143ca47d8ff51dbf9779fce2a95ef537d1d6053d93a73f941725d6219256e,true,true,true,true,true
153,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_005_v1/covapie_admit_001_to_005_runtime_truth_matrix.csv,committed_csv,100644,1bf3d62d9f6dfe01cdd8850b9bd67dfa30c9d099bde8d4f613a9ecf6989d47b2,1bf3d62d9f6dfe01cdd8850b9bd67dfa30c9d099bde8d4f613a9ecf6989d47b2,true,true,true,true,true
154,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_006_v1/covapie_admit_001_to_006_registry_routing_and_oracle_audit.csv,committed_csv,100644,beba9b44b65e1459d406506d05e31786174ddec786ffe31586e0d7188ff0f3a6,beba9b44b65e1459d406506d05e31786174ddec786ffe31586e0d7188ff0f3a6,true,true,true,true,true
155,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_006_v1/covapie_admit_001_to_006_runtime_issue_inventory.csv,committed_csv,100644,e63c1b83fe245031ecdefa6b3387086b2aba8d72ef50189be17b9874e8f18196,e63c1b83fe245031ecdefa6b3387086b2aba8d72ef50189be17b9874e8f18196,true,true,true,true,true
156,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_006_v1/covapie_admit_001_to_006_runtime_manifest.json,committed_manifest,100644,359c666541602458b3ea6a023be95ea06205f8580ff71d371c25306715f558d6,359c666541602458b3ea6a023be95ea06205f8580ff71d371c25306715f558d6,true,true,true,true,true
157,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_006_v1/covapie_admit_001_to_006_runtime_truth_matrix.csv,committed_csv,100644,bba064d245f88b274821d52617b7725a22b063d28afdf99d094c5d6dfec348ca,bba064d245f88b274821d52617b7725a22b063d28afdf99d094c5d6dfec348ca,true,true,true,true,true
158,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_007_v1/covapie_admit_001_to_007_registry_routing_and_oracle_audit.csv,committed_csv,100644,1dbb5453277a93dff5d7612715c5fdd5edfde0d63cf114802220f962e22118f3,1dbb5453277a93dff5d7612715c5fdd5edfde0d63cf114802220f962e22118f3,true,true,true,true,true
159,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_007_v1/covapie_admit_001_to_007_runtime_issue_inventory.csv,committed_csv,100644,47de07417697808b044d30260f153ec7e5d46fb7c5b0e2c1f41187bcb09b89a0,47de07417697808b044d30260f153ec7e5d46fb7c5b0e2c1f41187bcb09b89a0,true,true,true,true,true
160,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_007_v1/covapie_admit_001_to_007_runtime_manifest.json,committed_manifest,100644,0a4cb44812ff5398ffba9a077f1217db3da3624d870922eec87848b60091c96e,0a4cb44812ff5398ffba9a077f1217db3da3624d870922eec87848b60091c96e,true,true,true,true,true
161,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_007_v1/covapie_admit_001_to_007_runtime_truth_matrix.csv,committed_csv,100644,149b838e9fe8254df7ba7a610ae64377cb7c7a41da8010cedee4722dcea081b5,149b838e9fe8254df7ba7a610ae64377cb7c7a41da8010cedee4722dcea081b5,true,true,true,true,true
162,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_008_v1/covapie_admit_001_to_008_registry_routing_and_oracle_audit.csv,committed_csv,100644,a77ca44d59dd3984be23f86923acabd52594e9b2e6958a38aeb5719313d88c4f,a77ca44d59dd3984be23f86923acabd52594e9b2e6958a38aeb5719313d88c4f,true,true,true,true,true
163,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_008_v1/covapie_admit_001_to_008_runtime_contract.csv,committed_csv,100644,27d0c9d941698d99d045b367889ccd388f708353bcd342eb7f57729bb99940f9,27d0c9d941698d99d045b367889ccd388f708353bcd342eb7f57729bb99940f9,true,true,true,true,true
164,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_008_v1/covapie_admit_001_to_008_runtime_issue_inventory.csv,committed_csv,100644,1c11f931b103fe8d523115b00f85d095956042ea1168741b8ec42bbf24a38128,1c11f931b103fe8d523115b00f85d095956042ea1168741b8ec42bbf24a38128,true,true,true,true,true
165,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_008_v1/covapie_admit_001_to_008_runtime_manifest.json,committed_manifest,100644,6047e110c29d8ca7300236f8af8dbce31a92f2a62576cbc2a8fa2d5d1baf32cf,6047e110c29d8ca7300236f8af8dbce31a92f2a62576cbc2a8fa2d5d1baf32cf,true,true,true,true,true
166,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_008_v1/covapie_admit_001_to_008_runtime_truth_matrix.csv,committed_csv,100644,4b2010ac1fc84a884cfa798e825c26816acb6feb7d330b14fcf823b67f8bf65e,4b2010ac1fc84a884cfa798e825c26816acb6feb7d330b14fcf823b67f8bf65e,true,true,true,true,true
167,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_009_v1/covapie_admit_001_to_009_registry_routing_and_oracle_audit.csv,committed_csv,100644,6a3471a08d65e0d0d0f6c6cf258016a670e7f324ab5b9ea4a3b8cff7b1723ba9,6a3471a08d65e0d0d0f6c6cf258016a670e7f324ab5b9ea4a3b8cff7b1723ba9,true,true,true,true,true
168,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_009_v1/covapie_admit_001_to_009_runtime_issue_inventory.csv,committed_csv,100644,bb159a201f103a4cc04087978a7ca2a7bec7574fb9fc55d3cc0b059415f679e6,bb159a201f103a4cc04087978a7ca2a7bec7574fb9fc55d3cc0b059415f679e6,true,true,true,true,true
169,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_009_v1/covapie_admit_001_to_009_runtime_manifest.json,committed_manifest,100644,b4d5092949292f27310a05ef2c5c77c8036e7ad0474a15b8a0574bc910931dfc,b4d5092949292f27310a05ef2c5c77c8036e7ad0474a15b8a0574bc910931dfc,true,true,true,true,true
170,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_009_v1/covapie_admit_001_to_009_runtime_truth_matrix.csv,committed_csv,100644,60bbd1f01390da057a954e3b531cd28ffa97041f38577e49160625218c0186bf,60bbd1f01390da057a954e3b531cd28ffa97041f38577e49160625218c0186bf,true,true,true,true,true
171,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_010_v1/covapie_admit_001_to_010_registry_routing_and_oracle_audit.csv,committed_csv,100644,c797c6aad1a9951c61c85379fc2f633aa528bc593dd6f923de9416b7f07ccdbc,c797c6aad1a9951c61c85379fc2f633aa528bc593dd6f923de9416b7f07ccdbc,true,true,true,true,true
172,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_010_v1/covapie_admit_001_to_010_runtime_issue_inventory.csv,committed_csv,100644,f59eecc7136ebdd148f2c6c6422b7a2bc0637e340322e09bc005eb00355db03c,f59eecc7136ebdd148f2c6c6422b7a2bc0637e340322e09bc005eb00355db03c,true,true,true,true,true
173,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_010_v1/covapie_admit_001_to_010_runtime_manifest.json,committed_manifest,100644,46dcef1d5e62c5a8904e9ff66b145b6ee9dae88fc406e42d669a8a7002285198,46dcef1d5e62c5a8904e9ff66b145b6ee9dae88fc406e42d669a8a7002285198,true,true,true,true,true
174,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_010_v1/covapie_admit_001_to_010_runtime_truth_matrix.csv,committed_csv,100644,2d087ef178cd7402fa3d0d40a8a22d2b0a726ed0f49ff2549f6893db15cb20ee,2d087ef178cd7402fa3d0d40a8a22d2b0a726ed0f49ff2549f6893db15cb20ee,true,true,true,true,true
175,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_011_v1/covapie_admit_001_to_011_registry_routing_and_oracle_audit.csv,committed_csv,100644,0ceb3aa607fb9a539a3d5a6fd519a685693d765b3606e52be9d3316ce476c752,0ceb3aa607fb9a539a3d5a6fd519a685693d765b3606e52be9d3316ce476c752,true,true,true,true,true
176,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_011_v1/covapie_admit_001_to_011_runtime_issue_inventory.csv,committed_csv,100644,976e3b195d20cacaf0658b38fb88f922479bc9e4ac29e8834933cc734fe8935b,976e3b195d20cacaf0658b38fb88f922479bc9e4ac29e8834933cc734fe8935b,true,true,true,true,true
177,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_011_v1/covapie_admit_001_to_011_runtime_manifest.json,committed_manifest,100644,9895bf9b82eb9ca0f9c90ef8012af644a2b325dd971c3e6655b361fc8ff83011,9895bf9b82eb9ca0f9c90ef8012af644a2b325dd971c3e6655b361fc8ff83011,true,true,true,true,true
178,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_011_v1/covapie_admit_001_to_011_runtime_truth_matrix.csv,committed_csv,100644,c6d543b9c1ad6760e202074b981659ca34155c16ec0435b1cec3035c93d90901,c6d543b9c1ad6760e202074b981659ca34155c16ec0435b1cec3035c93d90901,true,true,true,true,true
179,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_012_v1/covapie_admit_001_to_012_dispatch_truth_matrix.csv,committed_csv,100644,7b58708f4e22498d54575aebd618ace945c9902ac60c051ad2ee44bc3bd81e32,7b58708f4e22498d54575aebd618ace945c9902ac60c051ad2ee44bc3bd81e32,true,true,true,true,true
180,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_012_v1/covapie_admit_001_to_012_registry_and_identity_audit.csv,committed_csv,100644,57ed1f04df27c7b30ec4cea97aead99e7788a2968f77245280850ae26f399e59,57ed1f04df27c7b30ec4cea97aead99e7788a2968f77245280850ae26f399e59,true,true,true,true,true
181,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_012_v1/covapie_admit_001_to_012_runtime_contract.csv,committed_csv,100644,d839d9000076b1c257e4e58f7a9a4c9368dcd689dd65e819408422f9da264301,d839d9000076b1c257e4e58f7a9a4c9368dcd689dd65e819408422f9da264301,true,true,true,true,true
182,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_012_v1/covapie_admit_001_to_012_runtime_issue_readiness_inventory.csv,committed_csv,100644,6b6a543dd9fcce9a4b4451a05eae296a482093bba0bdb33bb37247bca4d17cfb,6b6a543dd9fcce9a4b4451a05eae296a482093bba0bdb33bb37247bca4d17cfb,true,true,true,true,true
183,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_012_v1/covapie_admit_001_to_012_runtime_manifest.json,committed_manifest,100644,bc909aefd86b62139fbb62025d9c323988a4c232ab9c960efb291fb0c196cee3,bc909aefd86b62139fbb62025d9c323988a4c232ab9c960efb291fb0c196cee3,true,true,true,true,true
184,data/derived/covalent_small/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_012_v1/covapie_admit_001_to_012_runtime_safety_audit.csv,committed_csv,100644,354a41860031baff7bc54bc49e61787418fb40be0b5ed95170ac677609c97013,354a41860031baff7bc54bc49e61787418fb40be0b5ed95170ac677609c97013,true,true,true,true,true
185,data/derived/covalent_small/covapie_bulk_download_admission_unified_rule_engine_contract_design_gate_v1/covapie_unified_admission_engine_contract_design_manifest.json,committed_manifest,100644,62e21a2b4a982e734d6ecd02b1ec056fa0ddccfda6c41dd4bd90dfbe7eb47c3d,62e21a2b4a982e734d6ecd02b1ec056fa0ddccfda6c41dd4bd90dfbe7eb47c3d,true,true,true,true,true
186,data/derived/covalent_small/covapie_bulk_download_admission_unified_rule_engine_contract_design_gate_v1/covapie_unified_admission_engine_issue_inventory.csv,committed_csv,100644,5295ee97d8cc3c81cd376116c4dc87489e1b04a65d700a6d08a927d5c72a9951,5295ee97d8cc3c81cd376116c4dc87489e1b04a65d700a6d08a927d5c72a9951,true,true,true,true,true
187,data/derived/covalent_small/covapie_bulk_download_admission_unified_rule_engine_contract_design_gate_v1/covapie_unified_admission_evaluator_and_context_routing_matrix.csv,committed_csv,100644,2d09f6ab5aa9c64419e7e7c4a90f6562a2883007f9b3ef82258a69b9df181b05,2d09f6ab5aa9c64419e7e7c4a90f6562a2883007f9b3ef82258a69b9df181b05,true,true,true,true,true
188,data/derived/covalent_small/covapie_bulk_download_design_gate_v0/covapie_bulk_download_design_gate_manifest.json,committed_manifest,100644,3da06c1a552ddb3b6b7275657b4f15a7e204c969d808fa32be103589080be550,3da06c1a552ddb3b6b7275657b4f15a7e204c969d808fa32be103589080be550,true,true,true,true,true
189,data/derived/covalent_small/covapie_bulk_download_design_gate_v0/covapie_bulk_download_failure_taxonomy_contract.csv,committed_csv,100644,ca839022d7926148757659baea80f7f1d082d82f7bd5eea7f215047dd45f7b48,ca839022d7926148757659baea80f7f1d082d82f7bd5eea7f215047dd45f7b48,true,true,true,true,true
190,data/derived/covalent_small/covapie_bulk_download_design_gate_v0/covapie_bulk_download_manifest_schema_contract.csv,committed_csv,100644,512d7b77e1c50609a12827bfcab1051f100a0d12cd98f33f88c855c0d48f5545,512d7b77e1c50609a12827bfcab1051f100a0d12cd98f33f88c855c0d48f5545,true,true,true,true,true
191,data/derived/covalent_small/covapie_bulk_download_design_gate_v0/covapie_bulk_download_network_boundary_contract.csv,committed_csv,100644,fba8bf4a68d154483cdd9b11bb1df9857c785f159fe9197525f96e99db395449,fba8bf4a68d154483cdd9b11bb1df9857c785f159fe9197525f96e99db395449,true,true,true,true,true
192,data/derived/covalent_small/covapie_bulk_download_design_gate_v0/covapie_bulk_download_pilot_scale_contract.csv,committed_csv,100644,2da98067a05b395aebb04fc9496a728184d1f793ac213a168fcdbdf8d20a29db,2da98067a05b395aebb04fc9496a728184d1f793ac213a168fcdbdf8d20a29db,true,true,true,true,true
193,data/derived/covalent_small/covapie_bulk_download_design_gate_v0/covapie_bulk_download_resume_checksum_contract.csv,committed_csv,100644,4f387871a9085b6570338ba77f77e378d7f38bf6ace44808bed2252695ba0509,4f387871a9085b6570338ba77f77e378d7f38bf6ace44808bed2252695ba0509,true,true,true,true,true
194,data/derived/covalent_small/covapie_bulk_download_design_gate_v0/covapie_bulk_download_storage_layout_contract.csv,committed_csv,100644,be7de9c323d8479c360c6e5c25748cc3c5087083c4d5339df0553212b1d83f51,be7de9c323d8479c360c6e5c25748cc3c5087083c4d5339df0553212b1d83f51,true,true,true,true,true
195,data/derived/covalent_small/covapie_candidate_allowlist_materialization_design_gate_v0/covapie_candidate_allowlist_design_precondition_audit.csv,committed_csv,100644,f8fe4fecea2db972d5a55d30a03e3eb09a1ab9b7b8b047ccd3aba1e19c83767f,f8fe4fecea2db972d5a55d30a03e3eb09a1ab9b7b8b047ccd3aba1e19c83767f,true,true,true,true,true
196,data/derived/covalent_small/covapie_candidate_allowlist_materialization_smoke_v0/covapie_candidate_allowlist_smoke_precondition_audit.csv,committed_csv,100644,f6f4b9a468f1e825006829c14a89727ee9bf5163572a2b20458607dfa1e1194c,f6f4b9a468f1e825006829c14a89727ee9bf5163572a2b20458607dfa1e1194c,true,true,true,true,true
197,data/derived/covalent_small/covapie_candidate_allowlist_qa_gate_v0/covapie_candidate_allowlist_qa_traceability_audit.csv,committed_csv,100644,1cae3ba5fd8934a584f22d409903db5edd96aed0762dd80575c69a778b21698d,1cae3ba5fd8934a584f22d409903db5edd96aed0762dd80575c69a778b21698d,true,true,true,true,true
198,data/derived/covalent_small/covapie_candidate_metadata_materialization_design_gate_v0/covapie_candidate_metadata_design_precondition_audit.csv,committed_csv,100644,e85bce160307f81f6fadae4581604aee5eea22223194b242877e40602bf5d03e,e85bce160307f81f6fadae4581604aee5eea22223194b242877e40602bf5d03e,true,true,true,true,true
199,data/derived/covalent_small/covapie_candidate_metadata_materialization_design_gate_v0/covapie_candidate_metadata_execution_boundary_audit.csv,committed_csv,100644,9b07dba0c1c19ec249757f0a83aaf24313a79eb00ff8d8ff2c7ad9173def5497,9b07dba0c1c19ec249757f0a83aaf24313a79eb00ff8d8ff2c7ad9173def5497,true,true,true,true,true
200,data/derived/covalent_small/covapie_candidate_metadata_materialization_design_gate_v0/covapie_candidate_metadata_field_source_mapping_contract.csv,committed_csv,100644,fa4d42853fa741cfbd18a652a04027b4ab69115791a9d863b8335b76e4a7d03c,fa4d42853fa741cfbd18a652a04027b4ab69115791a9d863b8335b76e4a7d03c,true,true,true,true,true
201,data/derived/covalent_small/covapie_candidate_metadata_materialization_design_gate_v0/covapie_candidate_metadata_schema_contract.csv,committed_csv,100644,a66e0315fabc47d56d75a3d20c20fba692424cc9f1d7be21146ee7e29c72f483,a66e0315fabc47d56d75a3d20c20fba692424cc9f1d7be21146ee7e29c72f483,true,true,true,true,true
202,data/derived/covalent_small/covapie_candidate_metadata_materialization_qa_gate_v0/covapie_candidate_metadata_materialization_qa_gate_manifest.json,committed_manifest,100644,eeb5a01478b6c61058d48aa5109b572f0d5e6a6df27a9b1240b2a37cf1bf2cb3,eeb5a01478b6c61058d48aa5109b572f0d5e6a6df27a9b1240b2a37cf1bf2cb3,true,true,true,true,true
203,data/derived/covalent_small/covapie_candidate_metadata_materialization_qa_gate_v0/covapie_candidate_metadata_materialization_qa_gate_report.csv,committed_csv,100644,acd14c1968e57055f40118d23dd4653e061cc7c67c254e3c70359ebd88b4b8ba,acd14c1968e57055f40118d23dd4653e061cc7c67c254e3c70359ebd88b4b8ba,true,true,true,true,true
204,data/derived/covalent_small/covapie_candidate_metadata_materialization_qa_gate_v0/covapie_candidate_metadata_qa_gate_content_integrity.csv,committed_csv,100644,3d6d0153a9d9d573b4c6a0990e9a6ea230210bee0bb7e9021267a2556849af82,3d6d0153a9d9d573b4c6a0990e9a6ea230210bee0bb7e9021267a2556849af82,true,true,true,true,true
205,data/derived/covalent_small/covapie_candidate_metadata_materialization_smoke_v0/covapie_candidate_metadata_execution_boundary_audit.csv,committed_csv,100644,4de5c129a3e6cc8844d6ed1bc289fef95d34dc0e8728eb704111a451d00236c3,4de5c129a3e6cc8844d6ed1bc289fef95d34dc0e8728eb704111a451d00236c3,true,true,true,true,true
206,data/derived/covalent_small/covapie_candidate_metadata_materialization_smoke_v0/covapie_candidate_metadata_field_completeness_audit.csv,committed_csv,100644,ee0ffb580b12b204a579b70a3ae7254163dc42ce37ca49a24e8b5932da50a831,ee0ffb580b12b204a579b70a3ae7254163dc42ce37ca49a24e8b5932da50a831,true,true,true,true,true
207,data/derived/covalent_small/covapie_candidate_metadata_materialization_smoke_v0/covapie_candidate_metadata_materialization_smoke_precondition_audit.csv,committed_csv,100644,c99e310f41b6f05006809ac43f2539e80d18d0b935eb0d10612a1d72ed083d33,c99e310f41b6f05006809ac43f2539e80d18d0b935eb0d10612a1d72ed083d33,true,true,true,true,true
208,data/derived/covalent_small/covapie_candidate_metadata_materialization_smoke_v0/covapie_candidate_metadata_schema_compliance_audit.csv,committed_csv,100644,db7ce1def09c418d2baabc738acaa314f4eb951d3a3eee5bb70d3f48a0d647d9,db7ce1def09c418d2baabc738acaa314f4eb951d3a3eee5bb70d3f48a0d647d9,true,true,true,true,true
209,data/derived/covalent_small/covapie_candidate_metadata_materialization_smoke_v0/covapie_candidate_metadata_smoke.csv,committed_csv,100644,50c5826ed217aa049a7fb5f1260c7aa7ca90b8b38c92e1485146269bfbd0f3a1,50c5826ed217aa049a7fb5f1260c7aa7ca90b8b38c92e1485146269bfbd0f3a1,true,true,true,true,true
210,data/derived/covalent_small/covapie_candidate_metadata_materialization_smoke_v0/covapie_candidate_metadata_smoke.json,committed_manifest,100644,096d319c145ed840a55efcacc84d4bd0b8c4bf34282425268a6f1c89a6e42d10,096d319c145ed840a55efcacc84d4bd0b8c4bf34282425268a6f1c89a6e42d10,true,true,true,true,true
211,data/derived/covalent_small/covapie_candidate_metadata_materialization_smoke_v0/covapie_candidate_metadata_source_traceability_audit.csv,committed_csv,100644,db9748948c0d4d77ef4d4bdc3678e676048904b8c14e276618804144fd8c1a82,db9748948c0d4d77ef4d4bdc3678e676048904b8c14e276618804144fd8c1a82,true,true,true,true,true
212,data/derived/covalent_small/covapie_canonical_final_dataset_bulk_download_admission_design_gate_v1/covapie_bulk_download_admission_design_gate_manifest.json,committed_manifest,100644,085cb2f2a6bfe9bebe9e503dd10aa0b4d6f9ad754ff99539b1bafb33c78b5444,085cb2f2a6bfe9bebe9e503dd10aa0b4d6f9ad754ff99539b1bafb33c78b5444,true,true,true,true,true
213,data/derived/covalent_small/covapie_canonical_final_dataset_bulk_download_admission_design_gate_v1/covapie_bulk_download_admission_issue_inventory.csv,committed_csv,100644,0f78005a11fbab8d4bbbada49ad4cc1b6803f596c566a27264a36246925d48d3,0f78005a11fbab8d4bbbada49ad4cc1b6803f596c566a27264a36246925d48d3,true,true,true,true,true
214,data/derived/covalent_small/covapie_canonical_final_dataset_bulk_download_admission_design_gate_v1/covapie_bulk_download_admission_rule_registry.csv,committed_csv,100644,9b16919a08d166a8daf223c7b6a04078ae10aa00206daefc18f2c5a5060783fc,9b16919a08d166a8daf223c7b6a04078ae10aa00206daefc18f2c5a5060783fc,true,true,true,true,true
215,data/derived/covalent_small/covapie_canonical_final_dataset_bulk_download_admission_design_gate_v1/covapie_bulk_download_admission_safety_audit.csv,committed_csv,100644,388869caf582bdf624d0016cae385dc2268f6cc05f54ecc9bf140608bbd3b208,388869caf582bdf624d0016cae385dc2268f6cc05f54ecc9bf140608bbd3b208,true,true,true,true,true
216,data/derived/covalent_small/covapie_canonical_final_dataset_bulk_download_admission_design_gate_v1/covapie_bulk_download_admission_schema_contract.csv,committed_csv,100644,44ca53db60e210ffe1200d32f449c1fd94107f2775ed19b9c14f3a1e982e9710,44ca53db60e210ffe1200d32f449c1fd94107f2775ed19b9c14f3a1e982e9710,true,true,true,true,true
217,data/derived/covalent_small/covapie_canonical_final_dataset_bulk_download_admission_design_gate_v1/covapie_bulk_download_admission_source_boundary_audit.csv,committed_csv,100644,2ee9e545469274b9d5464859e370e297e038b3264c3f4b3704b1fb8d6aca03d6,2ee9e545469274b9d5464859e370e297e038b3264c3f4b3704b1fb8d6aca03d6,true,true,true,true,true
218,data/derived/covalent_small/covapie_canonical_final_dataset_bulk_download_admission_implementation_precondition_gate_v1/covapie_bulk_download_admission_evaluation_context_contract.csv,committed_csv,100644,1146ba9f7dce648726b54401ece8e7f5e94e9feea8057ab29d4fea8a8bf6f8b0,1146ba9f7dce648726b54401ece8e7f5e94e9feea8057ab29d4fea8a8bf6f8b0,true,true,true,true,true
219,data/derived/covalent_small/covapie_canonical_final_dataset_bulk_download_admission_implementation_precondition_gate_v1/covapie_bulk_download_admission_field_semantics_matrix.csv,committed_csv,100644,a64a746cd13eb8f8421fcab1298f5657147e7882b8c786cf956f8096187966a1,a64a746cd13eb8f8421fcab1298f5657147e7882b8c786cf956f8096187966a1,true,true,true,true,true
220,data/derived/covalent_small/covapie_canonical_final_dataset_bulk_download_admission_implementation_precondition_gate_v1/covapie_bulk_download_admission_implementation_issue_inventory.csv,committed_csv,100644,7c7707f5261461083bda7ab2177a423b608c725c070dafaff558bdf39256211e,7c7707f5261461083bda7ab2177a423b608c725c070dafaff558bdf39256211e,true,true,true,true,true
221,data/derived/covalent_small/covapie_canonical_final_dataset_bulk_download_admission_implementation_precondition_gate_v1/covapie_bulk_download_admission_implementation_precondition_manifest.json,committed_manifest,100644,2304b5754d8052b4b186981a98c12f259608a3492947e069c2afab84084a0d52,2304b5754d8052b4b186981a98c12f259608a3492947e069c2afab84084a0d52,true,true,true,true,true
222,data/derived/covalent_small/covapie_canonical_final_dataset_bulk_download_admission_implementation_precondition_gate_v1/covapie_bulk_download_admission_implementation_safety_audit.csv,committed_csv,100644,a8942ae2b17d5dcaf367e2f7ab783fd2a0732449e72e04cc16e9fd9b3f7402c6,a8942ae2b17d5dcaf367e2f7ab783fd2a0732449e72e04cc16e9fd9b3f7402c6,true,true,true,true,true
223,data/derived/covalent_small/covapie_canonical_final_dataset_bulk_download_admission_implementation_precondition_gate_v1/covapie_bulk_download_admission_rule_executability_matrix.csv,committed_csv,100644,a7782e48cac282b047a392ee20b5b26a72fa1b2208a3889edf8b1c8af923921b,a7782e48cac282b047a392ee20b5b26a72fa1b2208a3889edf8b1c8af923921b,true,true,true,true,true
224,data/derived/covalent_small/covapie_covpdb_complex_card_metadata_acquisition_qa_gate_v0/covapie_covpdb_complex_card_fetch_integrity_qa.csv,committed_csv,100644,bcf414f5c9c713c1a8e19747a79e954ca345ecf193e16704b26051f912c4ce2b,bcf414f5c9c713c1a8e19747a79e954ca345ecf193e16704b26051f912c4ce2b,true,true,true,true,true
225,data/derived/covalent_small/covapie_covpdb_complex_card_metadata_acquisition_qa_gate_v0/covapie_covpdb_complex_card_metadata_acquisition_qa_gate_manifest.json,committed_manifest,100644,0278a2220c7d28e68938b42079d1d948392d33ab4dc7194bdb9a9e138f9cfa28,0278a2220c7d28e68938b42079d1d948392d33ab4dc7194bdb9a9e138f9cfa28,true,true,true,true,true
226,data/derived/covalent_small/covapie_covpdb_complex_card_metadata_acquisition_qa_gate_v0/covapie_covpdb_complex_card_metadata_acquisition_qa_gate_report.csv,committed_csv,100644,604dddd44be87a626f58fc6337c461946a7dddcad94dbf49da4b7b1be252afcb,604dddd44be87a626f58fc6337c461946a7dddcad94dbf49da4b7b1be252afcb,true,true,true,true,true
227,data/derived/covalent_small/covapie_covpdb_raw_structure_event_annotation_qa_gate_v0/covapie_raw_structure_download_integrity_qa.csv,committed_csv,100644,ac2566ed34bab75ffeb5704a9d419532a2834dd89823ca474f707e89ac4f1b87,ac2566ed34bab75ffeb5704a9d419532a2834dd89823ca474f707e89ac4f1b87,true,true,true,true,true
228,data/derived/covalent_small/covapie_covpdb_raw_structure_event_annotation_qa_gate_v0/covapie_raw_structure_event_annotation_qa_gate_manifest.json,committed_manifest,100644,45aa50416c2489bb9b85db72fd1c9125619b5bb21feea692bf243ddb12395c2f,45aa50416c2489bb9b85db72fd1c9125619b5bb21feea692bf243ddb12395c2f,true,true,true,true,true
229,data/derived/covalent_small/covapie_covpdb_raw_structure_event_annotation_qa_gate_v0/covapie_raw_structure_event_annotation_qa_gate_report.csv,committed_csv,100644,05d8db5fe64e9cc721bbdcc5195dc16d41eb2bc5016e33373d92ffce92e78d2a,05d8db5fe64e9cc721bbdcc5195dc16d41eb2bc5016e33373d92ffce92e78d2a,true,true,true,true,true
230,data/derived/covalent_small/covapie_covpdb_raw_structure_event_annotation_qa_gate_v0/covapie_raw_structure_event_candidate_field_integrity_qa.csv,committed_csv,100644,7566dc6a6037c78d8bfd1826c20e771fc55da3009958b43325c1aa884356a96c,7566dc6a6037c78d8bfd1826c20e771fc55da3009958b43325c1aa884356a96c,true,true,true,true,true
