case_id,case_group,field_name,expected_value,design_value,runtime_value,expected_design_exact_type,expected_runtime_exact_type,design_runtime_exact_type,three_way_parity_verified
SOURCE_TRANSITIONED,scope_io_transition,call_site_decision_outcome,"""invalid""","""invalid""","""invalid""",true,true,true,true
SOURCE_TRANSITIONED,scope_io_transition,call_site_decision_reason,"""BULK_DOWNLOAD_ACTION_PERMISSION_TRANSITION_UNAUTHORIZED""","""BULK_DOWNLOAD_ACTION_PERMISSION_TRANSITION_UNAUTHORIZED""","""BULK_DOWNLOAD_ACTION_PERMISSION_TRANSITION_UNAUTHORIZED""",true,true,true,true
SOURCE_TRANSITIONED,scope_io_transition,invalid_candidate_indexes,[],[],[],true,true,true,true
SOURCE_TRANSITIONED,scope_io_transition,blocked_candidate_indexes,[],[],[],true,true,true,true
SOURCE_TRANSITIONED,scope_io_transition,failing_candidate_indexes,[],[],[],true,true,true,true
SOURCE_TRANSITIONED,scope_io_transition,source_lineage_verified,false,false,false,true,true,true,true
SOURCE_TRANSITIONED,scope_io_transition,transition_eligible,false,false,false,true,true,true,true
SOURCE_TRANSITIONED,scope_io_transition,action_permission_granted,false,false,false,true,true,true,true
SOURCE_TRANSITIONED,scope_io_transition,download_action_invoked,false,false,false,true,true,true,true
SOURCE_TRANSITIONED,scope_io_transition,bridge_io_used,false,false,false,true,true,true,true
LINEAGE_CURRENT_VALID,lineage,schema_version,"""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""",true,true,true,true
LINEAGE_CURRENT_VALID,lineage,outcome,"""blocked""","""blocked""","""blocked""",true,true,true,true
LINEAGE_CURRENT_VALID,lineage,passed,false,false,false,true,true,true,true
LINEAGE_CURRENT_VALID,lineage,blocks_transition,true,true,true,true,true,true,true
LINEAGE_CURRENT_VALID,lineage,reason,"""ACTION_PERMISSION_BRIDGE_ADMIT_014_NOT_PASSED""","""ACTION_PERMISSION_BRIDGE_ADMIT_014_NOT_PASSED""","""ACTION_PERMISSION_BRIDGE_ADMIT_014_NOT_PASSED""",true,true,true,true
LINEAGE_CURRENT_VALID,lineage,source_scope_id,"""download_execution_permission""","""download_execution_permission""","""download_execution_permission""",true,true,true,true
LINEAGE_CURRENT_VALID,lineage,candidate_count,1,1,1,true,true,true,true
LINEAGE_CURRENT_VALID,lineage,admit_014_outcome,"""blocked""","""blocked""","""blocked""",true,true,true,true
LINEAGE_CURRENT_VALID,lineage,candidate_combined_outcomes,"[""blocked""]","[""blocked""]","[""blocked""]",true,true,true,true
LINEAGE_CURRENT_VALID,lineage,call_site_decision_outcome,"""blocked""","""blocked""","""blocked""",true,true,true,true
LINEAGE_CURRENT_VALID,lineage,call_site_decision_reason,"""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED""","""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED""","""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED""",true,true,true,true
LINEAGE_CURRENT_VALID,lineage,invalid_candidate_indexes,[],[],[],true,true,true,true
LINEAGE_CURRENT_VALID,lineage,blocked_candidate_indexes,[0],[0],[0],true,true,true,true
LINEAGE_CURRENT_VALID,lineage,failing_candidate_indexes,[0],[0],[0],true,true,true,true
LINEAGE_CURRENT_VALID,lineage,source_lineage_verified,true,true,true,true,true,true,true
LINEAGE_CURRENT_VALID,lineage,transition_eligible,false,false,false,true,true,true,true
LINEAGE_CURRENT_VALID,lineage,action_permission_granted,false,false,false,true,true,true,true
LINEAGE_CURRENT_VALID,lineage,download_action_invoked,false,false,false,true,true,true,true
LINEAGE_CURRENT_VALID,lineage,bridge_io_used,false,false,false,true,true,true,true
LINEAGE_ELIGIBLE_VALID,lineage,schema_version,"""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""",true,true,true,true
LINEAGE_ELIGIBLE_VALID,lineage,outcome,"""eligible""","""eligible""","""eligible""",true,true,true,true
LINEAGE_ELIGIBLE_VALID,lineage,passed,true,true,true,true,true,true,true
LINEAGE_ELIGIBLE_VALID,lineage,blocks_transition,false,false,false,true,true,true,true
LINEAGE_ELIGIBLE_VALID,lineage,reason,"""ACTION_PERMISSION_BRIDGE_TRANSITION_ELIGIBLE""","""ACTION_PERMISSION_BRIDGE_TRANSITION_ELIGIBLE""","""ACTION_PERMISSION_BRIDGE_TRANSITION_ELIGIBLE""",true,true,true,true
LINEAGE_ELIGIBLE_VALID,lineage,source_scope_id,"""download_execution_permission""","""download_execution_permission""","""download_execution_permission""",true,true,true,true
LINEAGE_ELIGIBLE_VALID,lineage,candidate_count,1,1,1,true,true,true,true
LINEAGE_ELIGIBLE_VALID,lineage,admit_014_outcome,"""passed""","""passed""","""passed""",true,true,true,true
LINEAGE_ELIGIBLE_VALID,lineage,candidate_combined_outcomes,"[""passed""]","[""passed""]","[""passed""]",true,true,true,true
LINEAGE_ELIGIBLE_VALID,lineage,call_site_decision_outcome,"""blocked""","""blocked""","""blocked""",true,true,true,true
LINEAGE_ELIGIBLE_VALID,lineage,call_site_decision_reason,"""BULK_DOWNLOAD_ACTION_PERMISSION_NOT_GRANTED""","""BULK_DOWNLOAD_ACTION_PERMISSION_NOT_GRANTED""","""BULK_DOWNLOAD_ACTION_PERMISSION_NOT_GRANTED""",true,true,true,true
LINEAGE_ELIGIBLE_VALID,lineage,invalid_candidate_indexes,[],[],[],true,true,true,true
LINEAGE_ELIGIBLE_VALID,lineage,blocked_candidate_indexes,[],[],[],true,true,true,true
LINEAGE_ELIGIBLE_VALID,lineage,failing_candidate_indexes,[],[],[],true,true,true,true
LINEAGE_ELIGIBLE_VALID,lineage,source_lineage_verified,true,true,true,true,true,true,true
LINEAGE_ELIGIBLE_VALID,lineage,transition_eligible,true,true,true,true,true,true,true
LINEAGE_ELIGIBLE_VALID,lineage,action_permission_granted,false,false,false,true,true,true,true
LINEAGE_ELIGIBLE_VALID,lineage,download_action_invoked,false,false,false,true,true,true,true
LINEAGE_ELIGIBLE_VALID,lineage,bridge_io_used,false,false,false,true,true,true,true
LINEAGE_COUNT,lineage,schema_version,"""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""",true,true,true,true
LINEAGE_COUNT,lineage,outcome,"""invalid""","""invalid""","""invalid""",true,true,true,true
LINEAGE_COUNT,lineage,passed,false,false,false,true,true,true,true
LINEAGE_COUNT,lineage,blocks_transition,true,true,true,true,true,true,true
LINEAGE_COUNT,lineage,reason,"""ACTION_PERMISSION_BRIDGE_SOURCE_LINEAGE_MISMATCH""","""ACTION_PERMISSION_BRIDGE_SOURCE_LINEAGE_MISMATCH""","""ACTION_PERMISSION_BRIDGE_SOURCE_LINEAGE_MISMATCH""",true,true,true,true
LINEAGE_COUNT,lineage,source_scope_id,"""download_execution_permission""","""download_execution_permission""","""download_execution_permission""",true,true,true,true
LINEAGE_COUNT,lineage,candidate_count,1,1,1,true,true,true,true
LINEAGE_COUNT,lineage,admit_014_outcome,"""blocked""","""blocked""","""blocked""",true,true,true,true
LINEAGE_COUNT,lineage,candidate_combined_outcomes,"[""blocked""]","[""blocked""]","[""blocked""]",true,true,true,true
LINEAGE_COUNT,lineage,call_site_decision_outcome,"""blocked""","""blocked""","""blocked""",true,true,true,true
LINEAGE_COUNT,lineage,call_site_decision_reason,"""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED""","""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED""","""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED""",true,true,true,true
LINEAGE_COUNT,lineage,invalid_candidate_indexes,[],[],[],true,true,true,true
LINEAGE_COUNT,lineage,blocked_candidate_indexes,[0],[0],[0],true,true,true,true
LINEAGE_COUNT,lineage,failing_candidate_indexes,[0],[0],[0],true,true,true,true
LINEAGE_COUNT,lineage,source_lineage_verified,false,false,false,true,true,true,true
LINEAGE_COUNT,lineage,transition_eligible,false,false,false,true,true,true,true
LINEAGE_COUNT,lineage,action_permission_granted,false,false,false,true,true,true,true
LINEAGE_COUNT,lineage,download_action_invoked,false,false,false,true,true,true,true
LINEAGE_COUNT,lineage,bridge_io_used,false,false,false,true,true,true,true
LINEAGE_SCOPE,lineage,schema_version,"""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""",true,true,true,true
LINEAGE_SCOPE,lineage,outcome,"""invalid""","""invalid""","""invalid""",true,true,true,true
LINEAGE_SCOPE,lineage,passed,false,false,false,true,true,true,true
LINEAGE_SCOPE,lineage,blocks_transition,true,true,true,true,true,true,true
LINEAGE_SCOPE,lineage,reason,"""ACTION_PERMISSION_BRIDGE_SOURCE_LINEAGE_MISMATCH""","""ACTION_PERMISSION_BRIDGE_SOURCE_LINEAGE_MISMATCH""","""ACTION_PERMISSION_BRIDGE_SOURCE_LINEAGE_MISMATCH""",true,true,true,true
LINEAGE_SCOPE,lineage,source_scope_id,"""download_execution_permission""","""download_execution_permission""","""download_execution_permission""",true,true,true,true
LINEAGE_SCOPE,lineage,candidate_count,1,1,1,true,true,true,true
LINEAGE_SCOPE,lineage,admit_014_outcome,"""blocked""","""blocked""","""blocked""",true,true,true,true
LINEAGE_SCOPE,lineage,candidate_combined_outcomes,"[""blocked""]","[""blocked""]","[""blocked""]",true,true,true,true
LINEAGE_SCOPE,lineage,call_site_decision_outcome,"""blocked""","""blocked""","""blocked""",true,true,true,true
LINEAGE_SCOPE,lineage,call_site_decision_reason,"""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED""","""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED""","""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED""",true,true,true,true
LINEAGE_SCOPE,lineage,invalid_candidate_indexes,[],[],[],true,true,true,true
LINEAGE_SCOPE,lineage,blocked_candidate_indexes,[0],[0],[0],true,true,true,true
LINEAGE_SCOPE,lineage,failing_candidate_indexes,[0],[0],[0],true,true,true,true
LINEAGE_SCOPE,lineage,source_lineage_verified,false,false,false,true,true,true,true
LINEAGE_SCOPE,lineage,transition_eligible,false,false,false,true,true,true,true
LINEAGE_SCOPE,lineage,action_permission_granted,false,false,false,true,true,true,true
LINEAGE_SCOPE,lineage,download_action_invoked,false,false,false,true,true,true,true
LINEAGE_SCOPE,lineage,bridge_io_used,false,false,false,true,true,true,true
LINEAGE_DIAGNOSTIC,lineage,schema_version,"""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""",true,true,true,true
LINEAGE_DIAGNOSTIC,lineage,outcome,"""invalid""","""invalid""","""invalid""",true,true,true,true
LINEAGE_DIAGNOSTIC,lineage,passed,false,false,false,true,true,true,true
LINEAGE_DIAGNOSTIC,lineage,blocks_transition,true,true,true,true,true,true,true
LINEAGE_DIAGNOSTIC,lineage,reason,"""ACTION_PERMISSION_BRIDGE_SOURCE_LINEAGE_MISMATCH""","""ACTION_PERMISSION_BRIDGE_SOURCE_LINEAGE_MISMATCH""","""ACTION_PERMISSION_BRIDGE_SOURCE_LINEAGE_MISMATCH""",true,true,true,true
LINEAGE_DIAGNOSTIC,lineage,source_scope_id,"""download_execution_permission""","""download_execution_permission""","""download_execution_permission""",true,true,true,true
LINEAGE_DIAGNOSTIC,lineage,candidate_count,1,1,1,true,true,true,true
LINEAGE_DIAGNOSTIC,lineage,admit_014_outcome,"""blocked""","""blocked""","""blocked""",true,true,true,true
LINEAGE_DIAGNOSTIC,lineage,candidate_combined_outcomes,"[""blocked""]","[""blocked""]","[""blocked""]",true,true,true,true
LINEAGE_DIAGNOSTIC,lineage,call_site_decision_outcome,"""blocked""","""blocked""","""blocked""",true,true,true,true
LINEAGE_DIAGNOSTIC,lineage,call_site_decision_reason,"""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED""","""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED""","""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED""",true,true,true,true
LINEAGE_DIAGNOSTIC,lineage,invalid_candidate_indexes,[],[],[],true,true,true,true
LINEAGE_DIAGNOSTIC,lineage,blocked_candidate_indexes,[0],[0],[0],true,true,true,true
LINEAGE_DIAGNOSTIC,lineage,failing_candidate_indexes,[0],[0],[0],true,true,true,true
LINEAGE_DIAGNOSTIC,lineage,source_lineage_verified,false,false,false,true,true,true,true
LINEAGE_DIAGNOSTIC,lineage,transition_eligible,false,false,false,true,true,true,true
LINEAGE_DIAGNOSTIC,lineage,action_permission_granted,false,false,false,true,true,true,true
LINEAGE_DIAGNOSTIC,lineage,download_action_invoked,false,false,false,true,true,true,true
LINEAGE_DIAGNOSTIC,lineage,bridge_io_used,false,false,false,true,true,true,true
LINEAGE_OUTCOME,lineage,schema_version,"""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""",true,true,true,true
LINEAGE_OUTCOME,lineage,outcome,"""invalid""","""invalid""","""invalid""",true,true,true,true
LINEAGE_OUTCOME,lineage,passed,false,false,false,true,true,true,true
LINEAGE_OUTCOME,lineage,blocks_transition,true,true,true,true,true,true,true
LINEAGE_OUTCOME,lineage,reason,"""ACTION_PERMISSION_BRIDGE_SOURCE_LINEAGE_MISMATCH""","""ACTION_PERMISSION_BRIDGE_SOURCE_LINEAGE_MISMATCH""","""ACTION_PERMISSION_BRIDGE_SOURCE_LINEAGE_MISMATCH""",true,true,true,true
LINEAGE_OUTCOME,lineage,source_scope_id,"""download_execution_permission""","""download_execution_permission""","""download_execution_permission""",true,true,true,true
LINEAGE_OUTCOME,lineage,candidate_count,1,1,1,true,true,true,true
LINEAGE_OUTCOME,lineage,admit_014_outcome,"""blocked""","""blocked""","""blocked""",true,true,true,true
LINEAGE_OUTCOME,lineage,candidate_combined_outcomes,"[""blocked""]","[""blocked""]","[""blocked""]",true,true,true,true
LINEAGE_OUTCOME,lineage,call_site_decision_outcome,"""invalid""","""invalid""","""invalid""",true,true,true,true
LINEAGE_OUTCOME,lineage,call_site_decision_reason,"""BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID""","""BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID""","""BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID""",true,true,true,true
LINEAGE_OUTCOME,lineage,invalid_candidate_indexes,[],[],[],true,true,true,true
LINEAGE_OUTCOME,lineage,blocked_candidate_indexes,[0],[0],[0],true,true,true,true
LINEAGE_OUTCOME,lineage,failing_candidate_indexes,[0],[0],[0],true,true,true,true
LINEAGE_OUTCOME,lineage,source_lineage_verified,false,false,false,true,true,true,true
LINEAGE_OUTCOME,lineage,transition_eligible,false,false,false,true,true,true,true
LINEAGE_OUTCOME,lineage,action_permission_granted,false,false,false,true,true,true,true
LINEAGE_OUTCOME,lineage,download_action_invoked,false,false,false,true,true,true,true
LINEAGE_OUTCOME,lineage,bridge_io_used,false,false,false,true,true,true,true
LINEAGE_REASON,lineage,schema_version,"""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""",true,true,true,true
LINEAGE_REASON,lineage,outcome,"""invalid""","""invalid""","""invalid""",true,true,true,true
LINEAGE_REASON,lineage,passed,false,false,false,true,true,true,true
LINEAGE_REASON,lineage,blocks_transition,true,true,true,true,true,true,true
LINEAGE_REASON,lineage,reason,"""ACTION_PERMISSION_BRIDGE_SOURCE_LINEAGE_MISMATCH""","""ACTION_PERMISSION_BRIDGE_SOURCE_LINEAGE_MISMATCH""","""ACTION_PERMISSION_BRIDGE_SOURCE_LINEAGE_MISMATCH""",true,true,true,true
LINEAGE_REASON,lineage,source_scope_id,"""download_execution_permission""","""download_execution_permission""","""download_execution_permission""",true,true,true,true
LINEAGE_REASON,lineage,candidate_count,1,1,1,true,true,true,true
LINEAGE_REASON,lineage,admit_014_outcome,"""blocked""","""blocked""","""blocked""",true,true,true,true
LINEAGE_REASON,lineage,candidate_combined_outcomes,"[""blocked""]","[""blocked""]","[""blocked""]",true,true,true,true
LINEAGE_REASON,lineage,call_site_decision_outcome,"""blocked""","""blocked""","""blocked""",true,true,true,true
LINEAGE_REASON,lineage,call_site_decision_reason,"""BULK_DOWNLOAD_ACTION_PERMISSION_NOT_GRANTED""","""BULK_DOWNLOAD_ACTION_PERMISSION_NOT_GRANTED""","""BULK_DOWNLOAD_ACTION_PERMISSION_NOT_GRANTED""",true,true,true,true
LINEAGE_REASON,lineage,invalid_candidate_indexes,[],[],[],true,true,true,true
LINEAGE_REASON,lineage,blocked_candidate_indexes,[0],[0],[0],true,true,true,true
LINEAGE_REASON,lineage,failing_candidate_indexes,[0],[0],[0],true,true,true,true
LINEAGE_REASON,lineage,source_lineage_verified,false,false,false,true,true,true,true
LINEAGE_REASON,lineage,transition_eligible,false,false,false,true,true,true,true
LINEAGE_REASON,lineage,action_permission_granted,false,false,false,true,true,true,true
LINEAGE_REASON,lineage,download_action_invoked,false,false,false,true,true,true,true
LINEAGE_REASON,lineage,bridge_io_used,false,false,false,true,true,true,true
LINEAGE_UNRELATED,lineage,schema_version,"""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""",true,true,true,true
LINEAGE_UNRELATED,lineage,outcome,"""invalid""","""invalid""","""invalid""",true,true,true,true
LINEAGE_UNRELATED,lineage,passed,false,false,false,true,true,true,true
LINEAGE_UNRELATED,lineage,blocks_transition,true,true,true,true,true,true,true
LINEAGE_UNRELATED,lineage,reason,"""ACTION_PERMISSION_BRIDGE_SOURCE_LINEAGE_MISMATCH""","""ACTION_PERMISSION_BRIDGE_SOURCE_LINEAGE_MISMATCH""","""ACTION_PERMISSION_BRIDGE_SOURCE_LINEAGE_MISMATCH""",true,true,true,true
LINEAGE_UNRELATED,lineage,source_scope_id,"""download_execution_permission""","""download_execution_permission""","""download_execution_permission""",true,true,true,true
LINEAGE_UNRELATED,lineage,candidate_count,1,1,1,true,true,true,true
LINEAGE_UNRELATED,lineage,admit_014_outcome,"""blocked""","""blocked""","""blocked""",true,true,true,true
LINEAGE_UNRELATED,lineage,candidate_combined_outcomes,"[""blocked""]","[""blocked""]","[""blocked""]",true,true,true,true
LINEAGE_UNRELATED,lineage,call_site_decision_outcome,"""invalid""","""invalid""","""invalid""",true,true,true,true
LINEAGE_UNRELATED,lineage,call_site_decision_reason,"""BULK_DOWNLOAD_STAGE_SCOPE_INVALID""","""BULK_DOWNLOAD_STAGE_SCOPE_INVALID""","""BULK_DOWNLOAD_STAGE_SCOPE_INVALID""",true,true,true,true
LINEAGE_UNRELATED,lineage,invalid_candidate_indexes,[],[],[],true,true,true,true
LINEAGE_UNRELATED,lineage,blocked_candidate_indexes,[0],[0],[0],true,true,true,true
LINEAGE_UNRELATED,lineage,failing_candidate_indexes,[0],[0],[0],true,true,true,true
LINEAGE_UNRELATED,lineage,source_lineage_verified,false,false,false,true,true,true,true
LINEAGE_UNRELATED,lineage,transition_eligible,false,false,false,true,true,true,true
LINEAGE_UNRELATED,lineage,action_permission_granted,false,false,false,true,true,true,true
LINEAGE_UNRELATED,lineage,download_action_invoked,false,false,false,true,true,true,true
LINEAGE_UNRELATED,lineage,bridge_io_used,false,false,false,true,true,true,true
CANDIDATE_INVALID,candidate_authority,schema_version,"""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""",true,true,true,true
CANDIDATE_INVALID,candidate_authority,outcome,"""invalid""","""invalid""","""invalid""",true,true,true,true
CANDIDATE_INVALID,candidate_authority,passed,false,false,false,true,true,true,true
CANDIDATE_INVALID,candidate_authority,blocks_transition,true,true,true,true,true,true,true
CANDIDATE_INVALID,candidate_authority,reason,"""ACTION_PERMISSION_BRIDGE_CANDIDATE_VERDICT_INVALID""","""ACTION_PERMISSION_BRIDGE_CANDIDATE_VERDICT_INVALID""","""ACTION_PERMISSION_BRIDGE_CANDIDATE_VERDICT_INVALID""",true,true,true,true
CANDIDATE_INVALID,candidate_authority,source_scope_id,"""download_execution_permission""","""download_execution_permission""","""download_execution_permission""",true,true,true,true
CANDIDATE_INVALID,candidate_authority,candidate_count,1,1,1,true,true,true,true
CANDIDATE_INVALID,candidate_authority,admit_014_outcome,"""passed""","""passed""","""passed""",true,true,true,true
CANDIDATE_INVALID,candidate_authority,candidate_combined_outcomes,"[""invalid""]","[""invalid""]","[""invalid""]",true,true,true,true
CANDIDATE_INVALID,candidate_authority,call_site_decision_outcome,"""invalid""","""invalid""","""invalid""",true,true,true,true
CANDIDATE_INVALID,candidate_authority,call_site_decision_reason,"""BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID""","""BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID""","""BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID""",true,true,true,true
CANDIDATE_INVALID,candidate_authority,invalid_candidate_indexes,[0],[0],[0],true,true,true,true
CANDIDATE_INVALID,candidate_authority,blocked_candidate_indexes,[],[],[],true,true,true,true
CANDIDATE_INVALID,candidate_authority,failing_candidate_indexes,[0],[0],[0],true,true,true,true
CANDIDATE_INVALID,candidate_authority,source_lineage_verified,true,true,true,true,true,true,true
CANDIDATE_INVALID,candidate_authority,transition_eligible,false,false,false,true,true,true,true
CANDIDATE_INVALID,candidate_authority,action_permission_granted,false,false,false,true,true,true,true
CANDIDATE_INVALID,candidate_authority,download_action_invoked,false,false,false,true,true,true,true
CANDIDATE_INVALID,candidate_authority,bridge_io_used,false,false,false,true,true,true,true
ADMIT_014_BLOCKED,candidate_authority,schema_version,"""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""",true,true,true,true
ADMIT_014_BLOCKED,candidate_authority,outcome,"""blocked""","""blocked""","""blocked""",true,true,true,true
ADMIT_014_BLOCKED,candidate_authority,passed,false,false,false,true,true,true,true
ADMIT_014_BLOCKED,candidate_authority,blocks_transition,true,true,true,true,true,true,true
ADMIT_014_BLOCKED,candidate_authority,reason,"""ACTION_PERMISSION_BRIDGE_ADMIT_014_NOT_PASSED""","""ACTION_PERMISSION_BRIDGE_ADMIT_014_NOT_PASSED""","""ACTION_PERMISSION_BRIDGE_ADMIT_014_NOT_PASSED""",true,true,true,true
ADMIT_014_BLOCKED,candidate_authority,source_scope_id,"""download_execution_permission""","""download_execution_permission""","""download_execution_permission""",true,true,true,true
ADMIT_014_BLOCKED,candidate_authority,candidate_count,1,1,1,true,true,true,true
ADMIT_014_BLOCKED,candidate_authority,admit_014_outcome,"""blocked""","""blocked""","""blocked""",true,true,true,true
ADMIT_014_BLOCKED,candidate_authority,candidate_combined_outcomes,"[""blocked""]","[""blocked""]","[""blocked""]",true,true,true,true
ADMIT_014_BLOCKED,candidate_authority,call_site_decision_outcome,"""blocked""","""blocked""","""blocked""",true,true,true,true
ADMIT_014_BLOCKED,candidate_authority,call_site_decision_reason,"""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED""","""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED""","""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED""",true,true,true,true
ADMIT_014_BLOCKED,candidate_authority,invalid_candidate_indexes,[],[],[],true,true,true,true
ADMIT_014_BLOCKED,candidate_authority,blocked_candidate_indexes,[0],[0],[0],true,true,true,true
ADMIT_014_BLOCKED,candidate_authority,failing_candidate_indexes,[0],[0],[0],true,true,true,true
ADMIT_014_BLOCKED,candidate_authority,source_lineage_verified,true,true,true,true,true,true,true
ADMIT_014_BLOCKED,candidate_authority,transition_eligible,false,false,false,true,true,true,true
ADMIT_014_BLOCKED,candidate_authority,action_permission_granted,false,false,false,true,true,true,true
ADMIT_014_BLOCKED,candidate_authority,download_action_invoked,false,false,false,true,true,true,true
ADMIT_014_BLOCKED,candidate_authority,bridge_io_used,false,false,false,true,true,true,true
OTHER_CANDIDATE_BLOCKED,candidate_authority,schema_version,"""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""",true,true,true,true
OTHER_CANDIDATE_BLOCKED,candidate_authority,outcome,"""blocked""","""blocked""","""blocked""",true,true,true,true
OTHER_CANDIDATE_BLOCKED,candidate_authority,passed,false,false,false,true,true,true,true
OTHER_CANDIDATE_BLOCKED,candidate_authority,blocks_transition,true,true,true,true,true,true,true
OTHER_CANDIDATE_BLOCKED,candidate_authority,reason,"""ACTION_PERMISSION_BRIDGE_CANDIDATE_VERDICT_BLOCKED""","""ACTION_PERMISSION_BRIDGE_CANDIDATE_VERDICT_BLOCKED""","""ACTION_PERMISSION_BRIDGE_CANDIDATE_VERDICT_BLOCKED""",true,true,true,true
OTHER_CANDIDATE_BLOCKED,candidate_authority,source_scope_id,"""download_execution_permission""","""download_execution_permission""","""download_execution_permission""",true,true,true,true
OTHER_CANDIDATE_BLOCKED,candidate_authority,candidate_count,1,1,1,true,true,true,true
OTHER_CANDIDATE_BLOCKED,candidate_authority,admit_014_outcome,"""passed""","""passed""","""passed""",true,true,true,true
OTHER_CANDIDATE_BLOCKED,candidate_authority,candidate_combined_outcomes,"[""blocked""]","[""blocked""]","[""blocked""]",true,true,true,true
OTHER_CANDIDATE_BLOCKED,candidate_authority,call_site_decision_outcome,"""blocked""","""blocked""","""blocked""",true,true,true,true
OTHER_CANDIDATE_BLOCKED,candidate_authority,call_site_decision_reason,"""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED""","""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED""","""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED""",true,true,true,true
OTHER_CANDIDATE_BLOCKED,candidate_authority,invalid_candidate_indexes,[],[],[],true,true,true,true
OTHER_CANDIDATE_BLOCKED,candidate_authority,blocked_candidate_indexes,[0],[0],[0],true,true,true,true
OTHER_CANDIDATE_BLOCKED,candidate_authority,failing_candidate_indexes,[0],[0],[0],true,true,true,true
OTHER_CANDIDATE_BLOCKED,candidate_authority,source_lineage_verified,true,true,true,true,true,true,true
OTHER_CANDIDATE_BLOCKED,candidate_authority,transition_eligible,false,false,false,true,true,true,true
OTHER_CANDIDATE_BLOCKED,candidate_authority,action_permission_granted,false,false,false,true,true,true,true
OTHER_CANDIDATE_BLOCKED,candidate_authority,download_action_invoked,false,false,false,true,true,true,true
OTHER_CANDIDATE_BLOCKED,candidate_authority,bridge_io_used,false,false,false,true,true,true,true
