occurrence_id,source_scope,source_path_namespace,source_path,line_start,line_end,ast_node_type,matched_semantic_pattern,expected_or_literal_mode,semantic_class,lifecycle_class,debt_disposition,is_git_tracked_source,is_external_covapie_state_source,mode_participates_in_admit_reject_decision,bytes_or_sha_also_checked,known_checkout_reconstruction_risk,recommended_v2_action,evidence_note
FMV2-46B9142F6F2DAC6219C2,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_014_rule_logic_interface.py,1841,1842,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-F6264A795A85A2904C84,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_014_rule_logic_interface.py,1858,1860,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-C2B4A808F1059E42FB9B,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_014_rule_logic_interface.py,1937,1939,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-EB198A97EFAB394E7C4B,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_014_rule_logic_interface.py,1951,1951,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-80BA0DE2A7D2E53D8B6C,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_014_rule_logic_interface.py,1989,1990,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-DEA8F04F4BA864BE77BD,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_014_rule_logic_interface.py,2027,2028,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-5B361F75E35FBB4B1E90,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_014_unified_adapter_contract_design_gate.py,637,637,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-0A9231C0D0111548BB3C,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_014_unified_adapter_contract_design_gate.py,642,642,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-0E72884D2468F3649C85,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_014_unified_adapter_contract_design_gate.py,652,654,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-07519A8431FA6AEEAE7B,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_014_unified_adapter_contract_design_gate.py,667,667,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-F875937001C1E5FBA0DC,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_014_unified_adapter_contract_design_gate.py,682,682,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-55E78C854E28BC3F0D74,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_014_unified_adapter_contract_design_gate.py,703,705,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-23F4293F41D2EE7F0328,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_014_unified_adapter_contract_design_gate.py,713,716,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-63BCCA57F688F41FEE02,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_014_unified_adapter_contract_design_gate.py,723,726,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-8674AB0B5DBC30A6A503,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_014_unified_adapter_contract_design_gate.py,2012,2012,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-6A4B170E84108727E07E,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_014_unified_adapter_contract_design_gate.py,2022,2023,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-42CBAED4D1B0AB9771C7,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_014_unified_adapter_contract_design_gate.py,2032,2032,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-7C7A3748930726D0031B,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_014_unified_adapter_contract_design_gate.py,2048,2050,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-A4047224E3218486CBA6,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_014_unified_adapter_contract_design_gate.py,2067,2069,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-070B143BDA3CF96741E9,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_014_unified_adapter_contract_design_gate.py,2129,2131,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,True,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-E93CC3E76118CA408522,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_014_unified_adapter_contract_design_gate.py,2142,2146,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-9D4B2ADDF8CFDA0FD8D4,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_014_unified_adapter_contract_design_gate.py,2172,2174,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-7250CE04643F9C2CD299,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_014_unified_adapter_contract_design_gate.py,2190,2193,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-013394BAE12BEFBDB38A,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_014_unified_adapter_contract_design_gate.py,2201,2204,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-911984A0D325186350FE,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_014_unified_adapter_contract_design_gate.py,2227,2229,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,True,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-515C16D651AFAD50AAED,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_formal_evaluator_interface_contract_design_gate.py,687,687,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-F1C04FC0ADE844F25A0F,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_formal_evaluator_interface_contract_design_gate.py,702,702,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-3AD375B3B66369551249,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_formal_evaluator_interface_contract_design_gate.py,712,712,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-8987D77970EA310FD1EE,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_formal_evaluator_interface_contract_design_gate.py,2404,2406,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-7E88140AB4CD544DABE2,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_formal_evaluator_interface_contract_design_gate.py,2454,2454,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-BC21777A5B768467B412,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_formal_evaluator_interface_contract_design_gate.py,2464,2464,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-7D8ED2D0BDDA02A43599,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_formal_evaluator_interface_contract_design_gate.py,2476,2477,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-271BCD9AD33A9A128531,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_formal_evaluator_interface_contract_design_gate.py,2539,2541,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-938068792E347148200C,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_formal_evaluator_interface_contract_design_gate.py,2555,2558,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-DB7C1618715A32366390,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_formal_evaluator_interface_contract_design_gate.py,2600,2602,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-F651B2CE914BA45690DB,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_formal_evaluator_interface_contract_design_gate.py,2626,2626,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-0CF6625CE70DF44FBA3F,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_formal_evaluator_interface_contract_design_gate.py,2643,2645,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-5650EC8F78FEE5BA7DA1,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_formal_evaluator_interface_preconditions_audit.py,289,289,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-A439D857947DC57C3DA6,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_formal_evaluator_interface_preconditions_audit.py,304,304,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-C6647255BE90AD23D08E,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_formal_evaluator_interface_preconditions_audit.py,314,314,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-760BDCF97F10ECC4009A,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_formal_evaluator_interface_preconditions_audit.py,859,861,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-CE6B85E306E6909E5F45,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_formal_evaluator_interface_preconditions_audit.py,909,909,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-E3B084C526D38F007843,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_formal_evaluator_interface_preconditions_audit.py,919,919,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-04F42D8856EFD6E5E8F4,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_formal_evaluator_interface_preconditions_audit.py,931,932,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-48F23636D719C634C898,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_formal_evaluator_interface_preconditions_audit.py,994,996,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-0904D423CEA35141F02D,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_formal_evaluator_interface_preconditions_audit.py,1010,1013,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-566DB650D84DF7E3FA9B,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_formal_evaluator_interface_preconditions_audit.py,1055,1057,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-B7BFE3D323245ED04F50,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_formal_evaluator_interface_preconditions_audit.py,1081,1081,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-ADB159E1032E3A555677,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_formal_evaluator_interface_preconditions_audit.py,1098,1100,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-F344E97012A02CFFEA6C,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_mandatory_training_authorization_enforcement_contract_design_gate.py,304,306,IfTest,git_executable_or_regular_blob_class,100644|100755,GIT_EXECUTABLE_BIT_OR_FILE_CLASS_CONTRACT,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve Git 100644/100755 class,Git 100644/100755 class; not runtime POSIX identity.
FMV2-FAD27BC563B2978C1B79,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_mandatory_training_authorization_enforcement_contract_design_gate.py,319,322,IfTest,git_executable_or_regular_blob_class,100644|100755,GIT_EXECUTABLE_BIT_OR_FILE_CLASS_CONTRACT,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve Git 100644/100755 class,Git 100644/100755 class; not runtime POSIX identity.
FMV2-B3C6F62AF93CCE7DC8A5,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_mandatory_training_authorization_enforcement_contract_design_gate.py,1754,1754,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-D7041780C65AE18A7B83,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_mandatory_training_authorization_enforcement_contract_design_gate.py,1791,1793,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-0303EC3092430D3A4231,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_mandatory_training_authorization_enforcement_contract_design_gate.py,1803,1805,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-B43A7571AC9C17ED714E,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_mandatory_training_authorization_enforcement_contract_design_gate.py,1823,1827,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-A959CD9AB98739C9B953,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_mandatory_training_authorization_enforcement_contract_design_gate.py,1836,1839,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-FDB9713413C46CE95A0A,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_mandatory_training_authorization_enforcement_contract_design_gate.py,1863,1866,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-2891293AD9C5D1CEF67D,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_mandatory_training_authorization_enforcement_contract_design_gate.py,1877,1880,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-66EFFA1F9C3E0B53D922,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_standalone_evaluator_interface.py,609,611,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-82867D1B22616BC9154D,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_standalone_evaluator_interface.py,626,628,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-922DBCB5F67896D57A22,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_standalone_evaluator_interface.py,638,638,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-DB6B4318F1F9CDC55AEA,REPOSITORY_OWNER_PYTHON,repository_relative,src/covalent_ext/covapie_bulk_download_admission_admit_015_standalone_evaluator_interface.py,838,838,IfTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,ACTIVE_CURRENT_DEPENDENCY,PRESERVE_AS_IS,True,False,False,True,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
