truth_order,truth_group,case_id,input_summary,admission_rule_id,outcome,passed,blocks_candidate,reason,canonical_leakage_group_id,validated_candidate_fields,consumed_candidate_fields,consumed_context_items,evaluator_io_used,design_oracle_full_result,exact10_equal_field_count,formal_design_exact10_parity,expected_precedence,truth_passed
40,sample_id,sample_id_wrong_type,"leakage_group_id=str:'COVAPIE_LEAKAGE_GROUP_000001';provenance=LeakageGroupAssignmentProvenanceContractV1:LeakageGroupAssignmentProvenanceContractV1(contract_version='covapie_leakage_group_assignment_provenance_contract_v1', canonical_candidate_field_name='leakage_group_id', historical_artifact_field_name='final_leakage_group_id', field_mapping_rule='exact_value_identity_after_provider_field_rename_only', assignment_policy='conservative_union_of_ligand_graph_scaffold_and_protein_accession_sequence_clusters_v1', assignment_policy_version='v1', assignment_stage_kind='pre_final_split_leakage_group_assignment', assignment_manifest_sha256='1111111111111111111111111111111111111111111111111111111111111111', assignment_artifact_sha256='2222222222222222222222222222222222222222222222222222222222222222', group_inventory_sha256='3333333333333333333333333333333333333333333333333333333333333333', sample_index_sha256='4444444444444444444444444444444444444444444444444444444444444444', assignment_id='ASSIGNMENT_RECORD_ALPHA', historical_leakage_group_id='COVAPIE_LEAKAGE_GROUP_000001', sample_index_row_id=7, member_sample_index_row_ids=('SAMPLE_000001',), member_count=1, assignment_passed=True, split_assignments_written=False, pre_split_assignment_status='leakage_group_assigned_before_final_split')",ADMIT_010,invalid,false,true,LEAKAGE_GROUP_ASSIGNMENT_SAMPLE_ID_INVALID,COVAPIE_LEAKAGE_GROUP_000001,"[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]","[""leakage_group_id""]","[""leakage_group_assignment_provenance_contract""]",false,"{""admission_rule_id"":""ADMIT_010"",""blocks_candidate"":true,""canonical_leakage_group_id"":""COVAPIE_LEAKAGE_GROUP_000001"",""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ASSIGNMENT_SAMPLE_ID_INVALID"",""validated_candidate_fields"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]}",10,true,15,true
41,sample_id,sample_id_empty,"leakage_group_id=str:'COVAPIE_LEAKAGE_GROUP_000001';provenance=LeakageGroupAssignmentProvenanceContractV1:LeakageGroupAssignmentProvenanceContractV1(contract_version='covapie_leakage_group_assignment_provenance_contract_v1', canonical_candidate_field_name='leakage_group_id', historical_artifact_field_name='final_leakage_group_id', field_mapping_rule='exact_value_identity_after_provider_field_rename_only', assignment_policy='conservative_union_of_ligand_graph_scaffold_and_protein_accession_sequence_clusters_v1', assignment_policy_version='v1', assignment_stage_kind='pre_final_split_leakage_group_assignment', assignment_manifest_sha256='1111111111111111111111111111111111111111111111111111111111111111', assignment_artifact_sha256='2222222222222222222222222222222222222222222222222222222222222222', group_inventory_sha256='3333333333333333333333333333333333333333333333333333333333333333', sample_index_sha256='4444444444444444444444444444444444444444444444444444444444444444', assignment_id='ASSIGNMENT_RECORD_ALPHA', historical_leakage_group_id='COVAPIE_LEAKAGE_GROUP_000001', sample_index_row_id='', member_sample_index_row_ids=('SAMPLE_000001',), member_count=1, assignment_passed=True, split_assignments_written=False, pre_split_assignment_status='leakage_group_assigned_before_final_split')",ADMIT_010,invalid,false,true,LEAKAGE_GROUP_ASSIGNMENT_SAMPLE_ID_INVALID,COVAPIE_LEAKAGE_GROUP_000001,"[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]","[""leakage_group_id""]","[""leakage_group_assignment_provenance_contract""]",false,"{""admission_rule_id"":""ADMIT_010"",""blocks_candidate"":true,""canonical_leakage_group_id"":""COVAPIE_LEAKAGE_GROUP_000001"",""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ASSIGNMENT_SAMPLE_ID_INVALID"",""validated_candidate_fields"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]}",10,true,15,true
42,sample_id,sample_id_non_ascii,"leakage_group_id=str:'COVAPIE_LEAKAGE_GROUP_000001';provenance=LeakageGroupAssignmentProvenanceContractV1:LeakageGroupAssignmentProvenanceContractV1(contract_version='covapie_leakage_group_assignment_provenance_contract_v1', canonical_candidate_field_name='leakage_group_id', historical_artifact_field_name='final_leakage_group_id', field_mapping_rule='exact_value_identity_after_provider_field_rename_only', assignment_policy='conservative_union_of_ligand_graph_scaffold_and_protein_accession_sequence_clusters_v1', assignment_policy_version='v1', assignment_stage_kind='pre_final_split_leakage_group_assignment', assignment_manifest_sha256='1111111111111111111111111111111111111111111111111111111111111111', assignment_artifact_sha256='2222222222222222222222222222222222222222222222222222222222222222', group_inventory_sha256='3333333333333333333333333333333333333333333333333333333333333333', sample_index_sha256='4444444444444444444444444444444444444444444444444444444444444444', assignment_id='ASSIGNMENT_RECORD_ALPHA', historical_leakage_group_id='COVAPIE_LEAKAGE_GROUP_000001', sample_index_row_id='SAMPLE_é', member_sample_index_row_ids=('SAMPLE_000001',), member_count=1, assignment_passed=True, split_assignments_written=False, pre_split_assignment_status='leakage_group_assigned_before_final_split')",ADMIT_010,invalid,false,true,LEAKAGE_GROUP_ASSIGNMENT_SAMPLE_ID_INVALID,COVAPIE_LEAKAGE_GROUP_000001,"[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]","[""leakage_group_id""]","[""leakage_group_assignment_provenance_contract""]",false,"{""admission_rule_id"":""ADMIT_010"",""blocks_candidate"":true,""canonical_leakage_group_id"":""COVAPIE_LEAKAGE_GROUP_000001"",""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ASSIGNMENT_SAMPLE_ID_INVALID"",""validated_candidate_fields"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]}",10,true,15,true
43,sample_id,sample_id_whitespace,"leakage_group_id=str:'COVAPIE_LEAKAGE_GROUP_000001';provenance=LeakageGroupAssignmentProvenanceContractV1:LeakageGroupAssignmentProvenanceContractV1(contract_version='covapie_leakage_group_assignment_provenance_contract_v1', canonical_candidate_field_name='leakage_group_id', historical_artifact_field_name='final_leakage_group_id', field_mapping_rule='exact_value_identity_after_provider_field_rename_only', assignment_policy='conservative_union_of_ligand_graph_scaffold_and_protein_accession_sequence_clusters_v1', assignment_policy_version='v1', assignment_stage_kind='pre_final_split_leakage_group_assignment', assignment_manifest_sha256='1111111111111111111111111111111111111111111111111111111111111111', assignment_artifact_sha256='2222222222222222222222222222222222222222222222222222222222222222', group_inventory_sha256='3333333333333333333333333333333333333333333333333333333333333333', sample_index_sha256='4444444444444444444444444444444444444444444444444444444444444444', assignment_id='ASSIGNMENT_RECORD_ALPHA', historical_leakage_group_id='COVAPIE_LEAKAGE_GROUP_000001', sample_index_row_id='SAMPLE ', member_sample_index_row_ids=('SAMPLE_000001',), member_count=1, assignment_passed=True, split_assignments_written=False, pre_split_assignment_status='leakage_group_assigned_before_final_split')",ADMIT_010,invalid,false,true,LEAKAGE_GROUP_ASSIGNMENT_SAMPLE_ID_INVALID,COVAPIE_LEAKAGE_GROUP_000001,"[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]","[""leakage_group_id""]","[""leakage_group_assignment_provenance_contract""]",false,"{""admission_rule_id"":""ADMIT_010"",""blocks_candidate"":true,""canonical_leakage_group_id"":""COVAPIE_LEAKAGE_GROUP_000001"",""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ASSIGNMENT_SAMPLE_ID_INVALID"",""validated_candidate_fields"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]}",10,true,15,true
44,sample_id,sample_id_valid_opaque,"leakage_group_id=str:'COVAPIE_LEAKAGE_GROUP_000001';provenance=LeakageGroupAssignmentProvenanceContractV1:LeakageGroupAssignmentProvenanceContractV1(contract_version='covapie_leakage_group_assignment_provenance_contract_v1', canonical_candidate_field_name='leakage_group_id', historical_artifact_field_name='final_leakage_group_id', field_mapping_rule='exact_value_identity_after_provider_field_rename_only', assignment_policy='conservative_union_of_ligand_graph_scaffold_and_protein_accession_sequence_clusters_v1', assignment_policy_version='v1', assignment_stage_kind='pre_final_split_leakage_group_assignment', assignment_manifest_sha256='1111111111111111111111111111111111111111111111111111111111111111', assignment_artifact_sha256='2222222222222222222222222222222222222222222222222222222222222222', group_inventory_sha256='3333333333333333333333333333333333333333333333333333333333333333', sample_index_sha256='4444444444444444444444444444444444444444444444444444444444444444', assignment_id='ASSIGNMENT_RECORD_ALPHA', historical_leakage_group_id='COVAPIE_LEAKAGE_GROUP_000001', sample_index_row_id='SAMPLE_000001', member_sample_index_row_ids=('SAMPLE_000001',), member_count=1, assignment_passed=True, split_assignments_written=False, pre_split_assignment_status='leakage_group_assigned_before_final_split')",ADMIT_010,passed,true,false,,COVAPIE_LEAKAGE_GROUP_000001,"[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]","[""leakage_group_id""]","[""leakage_group_assignment_provenance_contract""]",false,"{""admission_rule_id"":""ADMIT_010"",""blocks_candidate"":false,""canonical_leakage_group_id"":""COVAPIE_LEAKAGE_GROUP_000001"",""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""outcome"":""passed"",""passed"":true,""reason"":"""",""validated_candidate_fields"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]}",10,true,21,true
45,membership,membership_list,"leakage_group_id=str:'COVAPIE_LEAKAGE_GROUP_000001';provenance=LeakageGroupAssignmentProvenanceContractV1:LeakageGroupAssignmentProvenanceContractV1(contract_version='covapie_leakage_group_assignment_provenance_contract_v1', canonical_candidate_field_name='leakage_group_id', historical_artifact_field_name='final_leakage_group_id', field_mapping_rule='exact_value_identity_after_provider_field_rename_only', assignment_policy='conservative_union_of_ligand_graph_scaffold_and_protein_accession_sequence_clusters_v1', assignment_policy_version='v1', assignment_stage_kind='pre_final_split_leakage_group_assignment', assignment_manifest_sha256='1111111111111111111111111111111111111111111111111111111111111111', assignment_artifact_sha256='2222222222222222222222222222222222222222222222222222222222222222', group_inventory_sha256='3333333333333333333333333333333333333333333333333333333333333333', sample_index_sha256='4444444444444444444444444444444444444444444444444444444444444444', assignment_id='ASSIGNMENT_RECORD_ALPHA', historical_leakage_group_id='COVAPIE_LEAKAGE_GROUP_000001', sample_index_row_id='SAMPLE_000001', member_sample_index_row_ids=['SAMPLE_000001'], member_count=1, assignment_passed=True, split_assignments_written=False, pre_split_assignment_status='leakage_group_assigned_before_final_split')",ADMIT_010,invalid,false,true,LEAKAGE_GROUP_ASSIGNMENT_MEMBERSHIP_INVALID,COVAPIE_LEAKAGE_GROUP_000001,"[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]","[""leakage_group_id""]","[""leakage_group_assignment_provenance_contract""]",false,"{""admission_rule_id"":""ADMIT_010"",""blocks_candidate"":true,""canonical_leakage_group_id"":""COVAPIE_LEAKAGE_GROUP_000001"",""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ASSIGNMENT_MEMBERSHIP_INVALID"",""validated_candidate_fields"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]}",10,true,16,true
46,membership,membership_tuple_subclass,"leakage_group_id=str:'COVAPIE_LEAKAGE_GROUP_000001';provenance=LeakageGroupAssignmentProvenanceContractV1:LeakageGroupAssignmentProvenanceContractV1(contract_version='covapie_leakage_group_assignment_provenance_contract_v1', canonical_candidate_field_name='leakage_group_id', historical_artifact_field_name='final_leakage_group_id', field_mapping_rule='exact_value_identity_after_provider_field_rename_only', assignment_policy='conservative_union_of_ligand_graph_scaffold_and_protein_accession_sequence_clusters_v1', assignment_policy_version='v1', assignment_stage_kind='pre_final_split_leakage_group_assignment', assignment_manifest_sha256='1111111111111111111111111111111111111111111111111111111111111111', assignment_artifact_sha256='2222222222222222222222222222222222222222222222222222222222222222', group_inventory_sha256='3333333333333333333333333333333333333333333333333333333333333333', sample_index_sha256='4444444444444444444444444444444444444444444444444444444444444444', assignment_id='ASSIGNMENT_RECORD_ALPHA', historical_leakage_group_id='COVAPIE_LEAKAGE_GROUP_000001', sample_index_row_id='SAMPLE_000001', member_sample_index_row_ids=('SAMPLE_000001',), member_count=1, assignment_passed=True, split_assignments_written=False, pre_split_assignment_status='leakage_group_assigned_before_final_split')",ADMIT_010,invalid,false,true,LEAKAGE_GROUP_ASSIGNMENT_MEMBERSHIP_INVALID,COVAPIE_LEAKAGE_GROUP_000001,"[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]","[""leakage_group_id""]","[""leakage_group_assignment_provenance_contract""]",false,"{""admission_rule_id"":""ADMIT_010"",""blocks_candidate"":true,""canonical_leakage_group_id"":""COVAPIE_LEAKAGE_GROUP_000001"",""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ASSIGNMENT_MEMBERSHIP_INVALID"",""validated_candidate_fields"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]}",10,true,16,true
47,membership,membership_empty_tuple,"leakage_group_id=str:'COVAPIE_LEAKAGE_GROUP_000001';provenance=LeakageGroupAssignmentProvenanceContractV1:LeakageGroupAssignmentProvenanceContractV1(contract_version='covapie_leakage_group_assignment_provenance_contract_v1', canonical_candidate_field_name='leakage_group_id', historical_artifact_field_name='final_leakage_group_id', field_mapping_rule='exact_value_identity_after_provider_field_rename_only', assignment_policy='conservative_union_of_ligand_graph_scaffold_and_protein_accession_sequence_clusters_v1', assignment_policy_version='v1', assignment_stage_kind='pre_final_split_leakage_group_assignment', assignment_manifest_sha256='1111111111111111111111111111111111111111111111111111111111111111', assignment_artifact_sha256='2222222222222222222222222222222222222222222222222222222222222222', group_inventory_sha256='3333333333333333333333333333333333333333333333333333333333333333', sample_index_sha256='4444444444444444444444444444444444444444444444444444444444444444', assignment_id='ASSIGNMENT_RECORD_ALPHA', historical_leakage_group_id='COVAPIE_LEAKAGE_GROUP_000001', sample_index_row_id='SAMPLE_000001', member_sample_index_row_ids=(), member_count=0, assignment_passed=True, split_assignments_written=False, pre_split_assignment_status='leakage_group_assigned_before_final_split')",ADMIT_010,invalid,false,true,LEAKAGE_GROUP_ASSIGNMENT_MEMBERSHIP_INVALID,COVAPIE_LEAKAGE_GROUP_000001,"[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]","[""leakage_group_id""]","[""leakage_group_assignment_provenance_contract""]",false,"{""admission_rule_id"":""ADMIT_010"",""blocks_candidate"":true,""canonical_leakage_group_id"":""COVAPIE_LEAKAGE_GROUP_000001"",""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ASSIGNMENT_MEMBERSHIP_INVALID"",""validated_candidate_fields"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]}",10,true,16,true
48,membership,membership_non_str_member,"leakage_group_id=str:'COVAPIE_LEAKAGE_GROUP_000001';provenance=LeakageGroupAssignmentProvenanceContractV1:LeakageGroupAssignmentProvenanceContractV1(contract_version='covapie_leakage_group_assignment_provenance_contract_v1', canonical_candidate_field_name='leakage_group_id', historical_artifact_field_name='final_leakage_group_id', field_mapping_rule='exact_value_identity_after_provider_field_rename_only', assignment_policy='conservative_union_of_ligand_graph_scaffold_and_protein_accession_sequence_clusters_v1', assignment_policy_version='v1', assignment_stage_kind='pre_final_split_leakage_group_assignment', assignment_manifest_sha256='1111111111111111111111111111111111111111111111111111111111111111', assignment_artifact_sha256='2222222222222222222222222222222222222222222222222222222222222222', group_inventory_sha256='3333333333333333333333333333333333333333333333333333333333333333', sample_index_sha256='4444444444444444444444444444444444444444444444444444444444444444', assignment_id='ASSIGNMENT_RECORD_ALPHA', historical_leakage_group_id='COVAPIE_LEAKAGE_GROUP_000001', sample_index_row_id='SAMPLE_000001', member_sample_index_row_ids=(7,), member_count=1, assignment_passed=True, split_assignments_written=False, pre_split_assignment_status='leakage_group_assigned_before_final_split')",ADMIT_010,invalid,false,true,LEAKAGE_GROUP_ASSIGNMENT_MEMBERSHIP_INVALID,COVAPIE_LEAKAGE_GROUP_000001,"[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]","[""leakage_group_id""]","[""leakage_group_assignment_provenance_contract""]",false,"{""admission_rule_id"":""ADMIT_010"",""blocks_candidate"":true,""canonical_leakage_group_id"":""COVAPIE_LEAKAGE_GROUP_000001"",""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ASSIGNMENT_MEMBERSHIP_INVALID"",""validated_candidate_fields"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]}",10,true,16,true
49,membership,membership_str_subclass_member,"leakage_group_id=str:'COVAPIE_LEAKAGE_GROUP_000001';provenance=LeakageGroupAssignmentProvenanceContractV1:LeakageGroupAssignmentProvenanceContractV1(contract_version='covapie_leakage_group_assignment_provenance_contract_v1', canonical_candidate_field_name='leakage_group_id', historical_artifact_field_name='final_leakage_group_id', field_mapping_rule='exact_value_identity_after_provider_field_rename_only', assignment_policy='conservative_union_of_ligand_graph_scaffold_and_protein_accession_sequence_clusters_v1', assignment_policy_version='v1', assignment_stage_kind='pre_final_split_leakage_group_assignment', assignment_manifest_sha256='1111111111111111111111111111111111111111111111111111111111111111', assignment_artifact_sha256='2222222222222222222222222222222222222222222222222222222222222222', group_inventory_sha256='3333333333333333333333333333333333333333333333333333333333333333', sample_index_sha256='4444444444444444444444444444444444444444444444444444444444444444', assignment_id='ASSIGNMENT_RECORD_ALPHA', historical_leakage_group_id='COVAPIE_LEAKAGE_GROUP_000001', sample_index_row_id='SAMPLE_000001', member_sample_index_row_ids=('SAMPLE_000001',), member_count=1, assignment_passed=True, split_assignments_written=False, pre_split_assignment_status='leakage_group_assigned_before_final_split')",ADMIT_010,invalid,false,true,LEAKAGE_GROUP_ASSIGNMENT_MEMBERSHIP_INVALID,COVAPIE_LEAKAGE_GROUP_000001,"[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]","[""leakage_group_id""]","[""leakage_group_assignment_provenance_contract""]",false,"{""admission_rule_id"":""ADMIT_010"",""blocks_candidate"":true,""canonical_leakage_group_id"":""COVAPIE_LEAKAGE_GROUP_000001"",""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ASSIGNMENT_MEMBERSHIP_INVALID"",""validated_candidate_fields"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]}",10,true,16,true
50,membership,membership_empty_member,"leakage_group_id=str:'COVAPIE_LEAKAGE_GROUP_000001';provenance=LeakageGroupAssignmentProvenanceContractV1:LeakageGroupAssignmentProvenanceContractV1(contract_version='covapie_leakage_group_assignment_provenance_contract_v1', canonical_candidate_field_name='leakage_group_id', historical_artifact_field_name='final_leakage_group_id', field_mapping_rule='exact_value_identity_after_provider_field_rename_only', assignment_policy='conservative_union_of_ligand_graph_scaffold_and_protein_accession_sequence_clusters_v1', assignment_policy_version='v1', assignment_stage_kind='pre_final_split_leakage_group_assignment', assignment_manifest_sha256='1111111111111111111111111111111111111111111111111111111111111111', assignment_artifact_sha256='2222222222222222222222222222222222222222222222222222222222222222', group_inventory_sha256='3333333333333333333333333333333333333333333333333333333333333333', sample_index_sha256='4444444444444444444444444444444444444444444444444444444444444444', assignment_id='ASSIGNMENT_RECORD_ALPHA', historical_leakage_group_id='COVAPIE_LEAKAGE_GROUP_000001', sample_index_row_id='SAMPLE_000001', member_sample_index_row_ids=('',), member_count=1, assignment_passed=True, split_assignments_written=False, pre_split_assignment_status='leakage_group_assigned_before_final_split')",ADMIT_010,invalid,false,true,LEAKAGE_GROUP_ASSIGNMENT_MEMBERSHIP_INVALID,COVAPIE_LEAKAGE_GROUP_000001,"[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]","[""leakage_group_id""]","[""leakage_group_assignment_provenance_contract""]",false,"{""admission_rule_id"":""ADMIT_010"",""blocks_candidate"":true,""canonical_leakage_group_id"":""COVAPIE_LEAKAGE_GROUP_000001"",""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ASSIGNMENT_MEMBERSHIP_INVALID"",""validated_candidate_fields"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]}",10,true,16,true
51,membership,membership_non_ascii_member,"leakage_group_id=str:'COVAPIE_LEAKAGE_GROUP_000001';provenance=LeakageGroupAssignmentProvenanceContractV1:LeakageGroupAssignmentProvenanceContractV1(contract_version='covapie_leakage_group_assignment_provenance_contract_v1', canonical_candidate_field_name='leakage_group_id', historical_artifact_field_name='final_leakage_group_id', field_mapping_rule='exact_value_identity_after_provider_field_rename_only', assignment_policy='conservative_union_of_ligand_graph_scaffold_and_protein_accession_sequence_clusters_v1', assignment_policy_version='v1', assignment_stage_kind='pre_final_split_leakage_group_assignment', assignment_manifest_sha256='1111111111111111111111111111111111111111111111111111111111111111', assignment_artifact_sha256='2222222222222222222222222222222222222222222222222222222222222222', group_inventory_sha256='3333333333333333333333333333333333333333333333333333333333333333', sample_index_sha256='4444444444444444444444444444444444444444444444444444444444444444', assignment_id='ASSIGNMENT_RECORD_ALPHA', historical_leakage_group_id='COVAPIE_LEAKAGE_GROUP_000001', sample_index_row_id='SAMPLE_000001', member_sample_index_row_ids=('SAMPLE_é',), member_count=1, assignment_passed=True, split_assignments_written=False, pre_split_assignment_status='leakage_group_assigned_before_final_split')",ADMIT_010,invalid,false,true,LEAKAGE_GROUP_ASSIGNMENT_MEMBERSHIP_INVALID,COVAPIE_LEAKAGE_GROUP_000001,"[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]","[""leakage_group_id""]","[""leakage_group_assignment_provenance_contract""]",false,"{""admission_rule_id"":""ADMIT_010"",""blocks_candidate"":true,""canonical_leakage_group_id"":""COVAPIE_LEAKAGE_GROUP_000001"",""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ASSIGNMENT_MEMBERSHIP_INVALID"",""validated_candidate_fields"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]}",10,true,16,true
52,membership,membership_unsorted,"leakage_group_id=str:'COVAPIE_LEAKAGE_GROUP_000001';provenance=LeakageGroupAssignmentProvenanceContractV1:LeakageGroupAssignmentProvenanceContractV1(contract_version='covapie_leakage_group_assignment_provenance_contract_v1', canonical_candidate_field_name='leakage_group_id', historical_artifact_field_name='final_leakage_group_id', field_mapping_rule='exact_value_identity_after_provider_field_rename_only', assignment_policy='conservative_union_of_ligand_graph_scaffold_and_protein_accession_sequence_clusters_v1', assignment_policy_version='v1', assignment_stage_kind='pre_final_split_leakage_group_assignment', assignment_manifest_sha256='1111111111111111111111111111111111111111111111111111111111111111', assignment_artifact_sha256='2222222222222222222222222222222222222222222222222222222222222222', group_inventory_sha256='3333333333333333333333333333333333333333333333333333333333333333', sample_index_sha256='4444444444444444444444444444444444444444444444444444444444444444', assignment_id='ASSIGNMENT_RECORD_ALPHA', historical_leakage_group_id='COVAPIE_LEAKAGE_GROUP_000001', sample_index_row_id='SAMPLE_000001', member_sample_index_row_ids=('SAMPLE_000002', 'SAMPLE_000001'), member_count=2, assignment_passed=True, split_assignments_written=False, pre_split_assignment_status='leakage_group_assigned_before_final_split')",ADMIT_010,invalid,false,true,LEAKAGE_GROUP_ASSIGNMENT_MEMBERSHIP_INVALID,COVAPIE_LEAKAGE_GROUP_000001,"[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]","[""leakage_group_id""]","[""leakage_group_assignment_provenance_contract""]",false,"{""admission_rule_id"":""ADMIT_010"",""blocks_candidate"":true,""canonical_leakage_group_id"":""COVAPIE_LEAKAGE_GROUP_000001"",""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ASSIGNMENT_MEMBERSHIP_INVALID"",""validated_candidate_fields"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]}",10,true,16,true
53,membership,membership_duplicate,"leakage_group_id=str:'COVAPIE_LEAKAGE_GROUP_000001';provenance=LeakageGroupAssignmentProvenanceContractV1:LeakageGroupAssignmentProvenanceContractV1(contract_version='covapie_leakage_group_assignment_provenance_contract_v1', canonical_candidate_field_name='leakage_group_id', historical_artifact_field_name='final_leakage_group_id', field_mapping_rule='exact_value_identity_after_provider_field_rename_only', assignment_policy='conservative_union_of_ligand_graph_scaffold_and_protein_accession_sequence_clusters_v1', assignment_policy_version='v1', assignment_stage_kind='pre_final_split_leakage_group_assignment', assignment_manifest_sha256='1111111111111111111111111111111111111111111111111111111111111111', assignment_artifact_sha256='2222222222222222222222222222222222222222222222222222222222222222', group_inventory_sha256='3333333333333333333333333333333333333333333333333333333333333333', sample_index_sha256='4444444444444444444444444444444444444444444444444444444444444444', assignment_id='ASSIGNMENT_RECORD_ALPHA', historical_leakage_group_id='COVAPIE_LEAKAGE_GROUP_000001', sample_index_row_id='SAMPLE_000001', member_sample_index_row_ids=('SAMPLE_000001', 'SAMPLE_000001'), member_count=2, assignment_passed=True, split_assignments_written=False, pre_split_assignment_status='leakage_group_assigned_before_final_split')",ADMIT_010,invalid,false,true,LEAKAGE_GROUP_ASSIGNMENT_MEMBERSHIP_INVALID,COVAPIE_LEAKAGE_GROUP_000001,"[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]","[""leakage_group_id""]","[""leakage_group_assignment_provenance_contract""]",false,"{""admission_rule_id"":""ADMIT_010"",""blocks_candidate"":true,""canonical_leakage_group_id"":""COVAPIE_LEAKAGE_GROUP_000001"",""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ASSIGNMENT_MEMBERSHIP_INVALID"",""validated_candidate_fields"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]}",10,true,16,true
