sample_index_row_id,pdb_id,ligand_comp_id,observed_atom_name,observed_type_symbol,source_full_atom_row_index,retained_heavy_local_index_0based,parent_ccd_atom_id,parent_ccd_type_symbol,parent_ccd_formal_charge,parent_ccd_heavy_atom_row_index_0based,atom_name_exact_match,element_exact_match,reactive_ligand_atom,component_parent_graph_sha256,observed_graph_sha256,mapping_authority_source_path,mapping_authority_source_sha256,authority_class,verified
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,C2,C,1,1,C2,C,0,1,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,C3,C,2,2,C3,C,0,2,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,C4,C,3,3,C4,C,0,3,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,C5,C,4,4,C5,C,0,4,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,C6,C,5,5,C6,C,0,5,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,C7,C,6,6,C7,C,0,6,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,O8,O,7,7,O8,O,0,7,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,C9,C,8,8,C9,C,0,8,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,O10,O,9,9,O10,O,0,9,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,C11,C,10,10,C11,C,0,10,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,C12,C,11,11,C12,C,0,11,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,C13,C,12,12,C13,C,0,12,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,C14,C,13,13,C14,C,0,13,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,C15,C,14,14,C15,C,0,14,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,C16,C,15,15,C16,C,0,15,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,O17,O,16,16,O17,O,0,16,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,N18,N,17,17,N18,N,0,17,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,C19,C,18,18,C19,C,0,18,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,N20,N,19,19,N20,N,0,19,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,C21,C,20,20,C21,C,0,20,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,C22,C,21,21,C22,C,0,21,true,true,true,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,O23,O,22,22,O23,O,0,22,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,C24,C,23,23,C24,C,0,23,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,C25,C,24,24,C25,C,0,24,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,C26,C,25,25,C26,C,0,25,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,C27,C,26,26,C27,C,0,26,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,C28,C,27,27,C28,C,0,27,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,C29,C,28,28,C29,C,0,28,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,C30,C,29,29,C30,C,0,29,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,O31,O,30,30,O31,O,0,30,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,C32,C,31,31,C32,C,0,31,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,O33,O,32,32,O33,O,0,32,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,C34,C,33,33,C34,C,0,33,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,C35,C,34,34,C35,C,0,34,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,C36,C,35,35,C36,C,0,35,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,C37,C,36,36,C37,C,0,36,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,C38,C,37,37,C38,C,0,37,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,C39,C,38,38,C39,C,0,38,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,O40,O,39,39,O40,O,0,39,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,N41,N,40,40,N41,N,0,40,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,C42,C,41,41,C42,C,0,41,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000006,1AU3,PCM,N43,N,42,42,N43,N,0,42,true,true,false,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,242ed3f61168a2e8f38b179bc1e90b4131d75fba516aad185cd8a9c0010a91eb,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/ligand_atom_table.csv,90c70d05a0a9c1026c90a6c85b9e1989afa8c51671fe084cbb7f063b9427616a,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000007,1AU4,INP,C1,C,0,0,C1,C,0,0,true,true,false,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU4_INP/ligand_atom_table.csv,d6f3a76db2a5448141403007708682ed2278b6bd1137b3be65a95ea615912665,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000007,1AU4,INP,C2,C,1,1,C2,C,0,1,true,true,false,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU4_INP/ligand_atom_table.csv,d6f3a76db2a5448141403007708682ed2278b6bd1137b3be65a95ea615912665,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000007,1AU4,INP,C3,C,2,2,C3,C,0,2,true,true,false,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU4_INP/ligand_atom_table.csv,d6f3a76db2a5448141403007708682ed2278b6bd1137b3be65a95ea615912665,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000007,1AU4,INP,C4,C,3,3,C4,C,0,3,true,true,false,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU4_INP/ligand_atom_table.csv,d6f3a76db2a5448141403007708682ed2278b6bd1137b3be65a95ea615912665,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
CYS_SG_SAMPLE_INDEX_000007,1AU4,INP,C5,C,4,4,C5,C,0,4,true,true,false,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,e3c89c1988101e5064c905158b2332adfcf833424957769fa36750d9e5bfdbb8,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU4_INP/ligand_atom_table.csv,d6f3a76db2a5448141403007708682ed2278b6bd1137b3be65a95ea615912665,BASE_tracked_observed_atom_name_to_sha_attested_parent_ccd_exact_mapping,true
