case_id,case_group,admission_rule_id,behavior,expected_result_or_error,observed_result_or_error,expected_reason,observed_reason,formal_call_count,oracle_call_count,candidate_access_status,predecessor_handler_identity_status,case_passed
GLOBAL_admit_014_not_registered,global_dispatch,ADMIT_014,known rule remains unregistered,"{""adapter_ready"":false,""admission_rule_id"":""ADMIT_014"",""callable_discovered"":false,""code"":""UNIFIED_ADMISSION_RULE_NOT_REGISTERED"",""known_rule"":true,""reason"":""UNIFIED_ADMISSION_RULE_NOT_REGISTERED""}","{""adapter_ready"":false,""admission_rule_id"":""ADMIT_014"",""callable_discovered"":false,""code"":""UNIFIED_ADMISSION_RULE_NOT_REGISTERED"",""known_rule"":true,""reason"":""UNIFIED_ADMISSION_RULE_NOT_REGISTERED""}",UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,0,0,not_applicable,not_applicable,true
GLOBAL_admit_015_not_registered,global_dispatch,ADMIT_015,known rule remains unregistered,"{""adapter_ready"":false,""admission_rule_id"":""ADMIT_015"",""callable_discovered"":false,""code"":""UNIFIED_ADMISSION_RULE_NOT_REGISTERED"",""known_rule"":true,""reason"":""UNIFIED_ADMISSION_RULE_NOT_REGISTERED""}","{""adapter_ready"":false,""admission_rule_id"":""ADMIT_015"",""callable_discovered"":false,""code"":""UNIFIED_ADMISSION_RULE_NOT_REGISTERED"",""known_rule"":true,""reason"":""UNIFIED_ADMISSION_RULE_NOT_REGISTERED""}",UNIFIED_ADMISSION_RULE_NOT_REGISTERED,UNIFIED_ADMISSION_RULE_NOT_REGISTERED,0,0,not_applicable,not_applicable,true
GLOBAL_new_dispatcher_identity,global_dispatch,ADMIT_010,new successor dispatcher function object,true,true,,,0,0,not_applicable,not_applicable,true
GLOBAL_local_registry_binding,global_dispatch,ADMIT_010,dispatcher reads successor-local Exact10 registry,true,true,,,0,0,not_applicable,not_applicable,true
IDENTITY_admit_001,predecessor_handler_identity,ADMIT_001,Exact9 handler reused by object identity,true,true,,,0,0,not_applicable,predecessor_object_identity,true
IDENTITY_admit_002,predecessor_handler_identity,ADMIT_002,Exact9 handler reused by object identity,true,true,,,0,0,not_applicable,predecessor_object_identity,true
IDENTITY_admit_003,predecessor_handler_identity,ADMIT_003,Exact9 handler reused by object identity,true,true,,,0,0,not_applicable,predecessor_object_identity,true
IDENTITY_admit_004,predecessor_handler_identity,ADMIT_004,Exact9 handler reused by object identity,true,true,,,0,0,not_applicable,predecessor_object_identity,true
IDENTITY_admit_005,predecessor_handler_identity,ADMIT_005,Exact9 handler reused by object identity,true,true,,,0,0,not_applicable,predecessor_object_identity,true
IDENTITY_admit_006,predecessor_handler_identity,ADMIT_006,Exact9 handler reused by object identity,true,true,,,0,0,not_applicable,predecessor_object_identity,true
IDENTITY_admit_007,predecessor_handler_identity,ADMIT_007,Exact9 handler reused by object identity,true,true,,,0,0,not_applicable,predecessor_object_identity,true
IDENTITY_admit_008,predecessor_handler_identity,ADMIT_008,Exact9 handler reused by object identity,true,true,,,0,0,not_applicable,predecessor_object_identity,true
IDENTITY_admit_009,predecessor_handler_identity,ADMIT_009,Exact9 handler reused by object identity,true,true,,,0,0,not_applicable,predecessor_object_identity,true
CONTEXT_batch_non_none,admit010_context_routing,ADMIT_010,context precedence before candidate access,"{""adapter_ready"":true,""admission_rule_id"":""ADMIT_010"",""callable_discovered"":true,""code"":""UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID"",""known_rule"":true,""reason"":""ADMIT_010_BATCH_CONTEXT_MUST_BE_NONE""}","{""adapter_ready"":true,""admission_rule_id"":""ADMIT_010"",""callable_discovered"":true,""code"":""UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID"",""known_rule"":true,""reason"":""ADMIT_010_BATCH_CONTEXT_MUST_BE_NONE""}",ADMIT_010_BATCH_CONTEXT_MUST_BE_NONE,ADMIT_010_BATCH_CONTEXT_MUST_BE_NONE,0,0,not_accessed,not_applicable,true
CONTEXT_evaluation_none,admit010_context_routing,ADMIT_010,context precedence before candidate access,"{""adapter_ready"":true,""admission_rule_id"":""ADMIT_010"",""callable_discovered"":true,""code"":""UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID"",""known_rule"":true,""reason"":""ADMIT_010_EVALUATION_CONTEXT_MAPPING_REQUIRED""}","{""adapter_ready"":true,""admission_rule_id"":""ADMIT_010"",""callable_discovered"":true,""code"":""UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID"",""known_rule"":true,""reason"":""ADMIT_010_EVALUATION_CONTEXT_MAPPING_REQUIRED""}",ADMIT_010_EVALUATION_CONTEXT_MAPPING_REQUIRED,ADMIT_010_EVALUATION_CONTEXT_MAPPING_REQUIRED,0,0,not_accessed,not_applicable,true
CONTEXT_evaluation_non_mapping,admit010_context_routing,ADMIT_010,context precedence before candidate access,"{""adapter_ready"":true,""admission_rule_id"":""ADMIT_010"",""callable_discovered"":true,""code"":""UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID"",""known_rule"":true,""reason"":""ADMIT_010_EVALUATION_CONTEXT_MAPPING_REQUIRED""}","{""adapter_ready"":true,""admission_rule_id"":""ADMIT_010"",""callable_discovered"":true,""code"":""UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID"",""known_rule"":true,""reason"":""ADMIT_010_EVALUATION_CONTEXT_MAPPING_REQUIRED""}",ADMIT_010_EVALUATION_CONTEXT_MAPPING_REQUIRED,ADMIT_010_EVALUATION_CONTEXT_MAPPING_REQUIRED,0,0,not_accessed,not_applicable,true
CONTEXT_provenance_key_missing,admit010_context_routing,ADMIT_010,context precedence before candidate access,"{""adapter_ready"":true,""admission_rule_id"":""ADMIT_010"",""callable_discovered"":true,""code"":""UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID"",""known_rule"":true,""reason"":""ADMIT_010_LEAKAGE_GROUP_ASSIGNMENT_PROVENANCE_CONTRACT_REQUIRED""}","{""adapter_ready"":true,""admission_rule_id"":""ADMIT_010"",""callable_discovered"":true,""code"":""UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID"",""known_rule"":true,""reason"":""ADMIT_010_LEAKAGE_GROUP_ASSIGNMENT_PROVENANCE_CONTRACT_REQUIRED""}",ADMIT_010_LEAKAGE_GROUP_ASSIGNMENT_PROVENANCE_CONTRACT_REQUIRED,ADMIT_010_LEAKAGE_GROUP_ASSIGNMENT_PROVENANCE_CONTRACT_REQUIRED,0,0,not_accessed,not_applicable,true
CONTEXT_download_non_none,admit010_context_routing,ADMIT_010,context precedence before candidate access,"{""adapter_ready"":true,""admission_rule_id"":""ADMIT_010"",""callable_discovered"":true,""code"":""UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID"",""known_rule"":true,""reason"":""ADMIT_010_DOWNLOAD_RESULT_CONTEXT_MUST_BE_NONE""}","{""adapter_ready"":true,""admission_rule_id"":""ADMIT_010"",""callable_discovered"":true,""code"":""UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID"",""known_rule"":true,""reason"":""ADMIT_010_DOWNLOAD_RESULT_CONTEXT_MUST_BE_NONE""}",ADMIT_010_DOWNLOAD_RESULT_CONTEXT_MUST_BE_NONE,ADMIT_010_DOWNLOAD_RESULT_CONTEXT_MUST_BE_NONE,0,0,not_accessed,not_applicable,true
CONTEXT_stage_non_none,admit010_context_routing,ADMIT_010,context precedence before candidate access,"{""adapter_ready"":true,""admission_rule_id"":""ADMIT_010"",""callable_discovered"":true,""code"":""UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID"",""known_rule"":true,""reason"":""ADMIT_010_STAGE_AUTHORIZATION_CONTEXT_MUST_BE_NONE""}","{""adapter_ready"":true,""admission_rule_id"":""ADMIT_010"",""callable_discovered"":true,""code"":""UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID"",""known_rule"":true,""reason"":""ADMIT_010_STAGE_AUTHORIZATION_CONTEXT_MUST_BE_NONE""}",ADMIT_010_STAGE_AUTHORIZATION_CONTEXT_MUST_BE_NONE,ADMIT_010_STAGE_AUTHORIZATION_CONTEXT_MUST_BE_NONE,0,0,not_accessed,not_applicable,true
CONTEXT_multiple_precedence_candidate_bomb,admit010_context_routing,ADMIT_010,context precedence before candidate access,"{""adapter_ready"":true,""admission_rule_id"":""ADMIT_010"",""callable_discovered"":true,""code"":""UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID"",""known_rule"":true,""reason"":""ADMIT_010_BATCH_CONTEXT_MUST_BE_NONE""}","{""adapter_ready"":true,""admission_rule_id"":""ADMIT_010"",""callable_discovered"":true,""code"":""UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID"",""known_rule"":true,""reason"":""ADMIT_010_BATCH_CONTEXT_MUST_BE_NONE""}",ADMIT_010_BATCH_CONTEXT_MUST_BE_NONE,ADMIT_010_BATCH_CONTEXT_MUST_BE_NONE,0,0,not_accessed,not_applicable,true
MAPPING_subclass_extra_single_direct_lookup,admit010_mapping_semantics,ADMIT_010,Mapping subclasses and extra keys accepted without copy/iteration/get/contains,"{""adapter_id"":""covapie_admit_010_unified_adapter_v1"",""admission_rule_id"":""ADMIT_010"",""admission_rule_name"":""leakage_group_assignment_before_split"",""blocks_candidate"":false,""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""normalized_values"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]],""outcome"":""passed"",""passed"":true,""reason"":"""",""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""validated_candidate_fields"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]}","{""adapter_id"":""covapie_admit_010_unified_adapter_v1"",""admission_rule_id"":""ADMIT_010"",""admission_rule_name"":""leakage_group_assignment_before_split"",""blocks_candidate"":false,""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""normalized_values"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]],""outcome"":""passed"",""passed"":true,""reason"":"""",""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""validated_candidate_fields"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]}",,,1,1,accessed_once,not_applicable,true
MAPPING_present_none_not_missing,admit010_mapping_semantics,ADMIT_010,present None values forwarded and not classified as missing,"{""adapter_id"":""covapie_admit_010_unified_adapter_v1"",""admission_rule_id"":""ADMIT_010"",""admission_rule_name"":""leakage_group_assignment_before_split"",""blocks_candidate"":true,""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[],""evaluator_io_used"":false,""normalized_values"":[],""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ID_TYPE_INVALID"",""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""validated_candidate_fields"":[]}","{""adapter_id"":""covapie_admit_010_unified_adapter_v1"",""admission_rule_id"":""ADMIT_010"",""admission_rule_name"":""leakage_group_assignment_before_split"",""blocks_candidate"":true,""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[],""evaluator_io_used"":false,""normalized_values"":[],""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ID_TYPE_INVALID"",""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""validated_candidate_fields"":[]}",LEAKAGE_GROUP_ID_TYPE_INVALID,LEAKAGE_GROUP_ID_TYPE_INVALID,1,1,accessed_once,not_applicable,true
MAPPING_evaluation_non_key_error_propagation,admit010_mapping_semantics,ADMIT_010,non-KeyError lookup failure propagates unchanged,same_exception_identity,same_exception_identity,,,0,0,lookup_raised,not_applicable,true
MAPPING_candidate_non_key_error_propagation,admit010_mapping_semantics,ADMIT_010,non-KeyError lookup failure propagates unchanged,same_exception_identity,same_exception_identity,,,0,0,lookup_raised,not_applicable,true
MAPPING_original_object_identity,admit010_mapping_semantics,ADMIT_010,original scalar and provenance identities reach formal and oracle,"{""adapter_id"":""covapie_admit_010_unified_adapter_v1"",""admission_rule_id"":""ADMIT_010"",""admission_rule_name"":""leakage_group_assignment_before_split"",""blocks_candidate"":true,""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[],""evaluator_io_used"":false,""normalized_values"":[],""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ID_TYPE_INVALID"",""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""validated_candidate_fields"":[]}","{""adapter_id"":""covapie_admit_010_unified_adapter_v1"",""admission_rule_id"":""ADMIT_010"",""admission_rule_name"":""leakage_group_assignment_before_split"",""blocks_candidate"":true,""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[],""evaluator_io_used"":false,""normalized_values"":[],""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ID_TYPE_INVALID"",""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""validated_candidate_fields"":[]}",LEAKAGE_GROUP_ID_TYPE_INVALID,LEAKAGE_GROUP_ID_TYPE_INVALID,1,1,accessed_once,not_applicable,true
CANDIDATE_non_mapping,admit010_candidate_envelope,ADMIT_010,candidate envelope failure returns Exact13 invalid without calls,"{""adapter_id"":""covapie_admit_010_unified_adapter_v1"",""admission_rule_id"":""ADMIT_010"",""admission_rule_name"":""leakage_group_assignment_before_split"",""blocks_candidate"":true,""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""normalized_values"":[],""outcome"":""invalid"",""passed"":false,""reason"":""ADMIT_010_CANDIDATE_RECORD_MAPPING_INVALID"",""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""validated_candidate_fields"":[]}","{""adapter_id"":""covapie_admit_010_unified_adapter_v1"",""admission_rule_id"":""ADMIT_010"",""admission_rule_name"":""leakage_group_assignment_before_split"",""blocks_candidate"":true,""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""normalized_values"":[],""outcome"":""invalid"",""passed"":false,""reason"":""ADMIT_010_CANDIDATE_RECORD_MAPPING_INVALID"",""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""validated_candidate_fields"":[]}",ADMIT_010_CANDIDATE_RECORD_MAPPING_INVALID,ADMIT_010_CANDIDATE_RECORD_MAPPING_INVALID,0,0,mapping_gate_only,not_applicable,true
CANDIDATE_key_missing,admit010_candidate_envelope,ADMIT_010,candidate envelope failure returns Exact13 invalid without calls,"{""adapter_id"":""covapie_admit_010_unified_adapter_v1"",""admission_rule_id"":""ADMIT_010"",""admission_rule_name"":""leakage_group_assignment_before_split"",""blocks_candidate"":true,""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""normalized_values"":[],""outcome"":""invalid"",""passed"":false,""reason"":""leakage_group_id_missing"",""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""validated_candidate_fields"":[]}","{""adapter_id"":""covapie_admit_010_unified_adapter_v1"",""admission_rule_id"":""ADMIT_010"",""admission_rule_name"":""leakage_group_assignment_before_split"",""blocks_candidate"":true,""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""normalized_values"":[],""outcome"":""invalid"",""passed"":false,""reason"":""leakage_group_id_missing"",""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""validated_candidate_fields"":[]}",leakage_group_id_missing,leakage_group_id_missing,0,0,mapping_gate_only,not_applicable,true
CANDIDATE_none,admit010_candidate_envelope,ADMIT_010,present scalar forwarded unchanged to formal and oracle,"{""adapter_id"":""covapie_admit_010_unified_adapter_v1"",""admission_rule_id"":""ADMIT_010"",""admission_rule_name"":""leakage_group_assignment_before_split"",""blocks_candidate"":true,""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[],""evaluator_io_used"":false,""normalized_values"":[],""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ID_TYPE_INVALID"",""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""validated_candidate_fields"":[]}","{""adapter_id"":""covapie_admit_010_unified_adapter_v1"",""admission_rule_id"":""ADMIT_010"",""admission_rule_name"":""leakage_group_assignment_before_split"",""blocks_candidate"":true,""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[],""evaluator_io_used"":false,""normalized_values"":[],""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ID_TYPE_INVALID"",""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""validated_candidate_fields"":[]}",LEAKAGE_GROUP_ID_TYPE_INVALID,LEAKAGE_GROUP_ID_TYPE_INVALID,1,1,accessed_once,not_applicable,true
CANDIDATE_empty,admit010_candidate_envelope,ADMIT_010,present scalar forwarded unchanged to formal and oracle,"{""adapter_id"":""covapie_admit_010_unified_adapter_v1"",""admission_rule_id"":""ADMIT_010"",""admission_rule_name"":""leakage_group_assignment_before_split"",""blocks_candidate"":true,""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[],""evaluator_io_used"":false,""normalized_values"":[],""outcome"":""blocked"",""passed"":false,""reason"":""leakage_group_unassigned"",""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""validated_candidate_fields"":[]}","{""adapter_id"":""covapie_admit_010_unified_adapter_v1"",""admission_rule_id"":""ADMIT_010"",""admission_rule_name"":""leakage_group_assignment_before_split"",""blocks_candidate"":true,""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[],""evaluator_io_used"":false,""normalized_values"":[],""outcome"":""blocked"",""passed"":false,""reason"":""leakage_group_unassigned"",""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""validated_candidate_fields"":[]}",leakage_group_unassigned,leakage_group_unassigned,1,1,accessed_once,not_applicable,true
CANDIDATE_str_subclass,admit010_candidate_envelope,ADMIT_010,present scalar forwarded unchanged to formal and oracle,"{""adapter_id"":""covapie_admit_010_unified_adapter_v1"",""admission_rule_id"":""ADMIT_010"",""admission_rule_name"":""leakage_group_assignment_before_split"",""blocks_candidate"":true,""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[],""evaluator_io_used"":false,""normalized_values"":[],""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ID_TYPE_INVALID"",""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""validated_candidate_fields"":[]}","{""adapter_id"":""covapie_admit_010_unified_adapter_v1"",""admission_rule_id"":""ADMIT_010"",""admission_rule_name"":""leakage_group_assignment_before_split"",""blocks_candidate"":true,""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[],""evaluator_io_used"":false,""normalized_values"":[],""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ID_TYPE_INVALID"",""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""validated_candidate_fields"":[]}",LEAKAGE_GROUP_ID_TYPE_INVALID,LEAKAGE_GROUP_ID_TYPE_INVALID,1,1,accessed_once,not_applicable,true
CANDIDATE_non_ascii,admit010_candidate_envelope,ADMIT_010,present scalar forwarded unchanged to formal and oracle,"{""adapter_id"":""covapie_admit_010_unified_adapter_v1"",""admission_rule_id"":""ADMIT_010"",""admission_rule_name"":""leakage_group_assignment_before_split"",""blocks_candidate"":true,""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[],""evaluator_io_used"":false,""normalized_values"":[],""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ID_NON_ASCII"",""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""validated_candidate_fields"":[]}","{""adapter_id"":""covapie_admit_010_unified_adapter_v1"",""admission_rule_id"":""ADMIT_010"",""admission_rule_name"":""leakage_group_assignment_before_split"",""blocks_candidate"":true,""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[],""evaluator_io_used"":false,""normalized_values"":[],""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ID_NON_ASCII"",""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""validated_candidate_fields"":[]}",LEAKAGE_GROUP_ID_NON_ASCII,LEAKAGE_GROUP_ID_NON_ASCII,1,1,accessed_once,not_applicable,true
CANDIDATE_malformed,admit010_candidate_envelope,ADMIT_010,present scalar forwarded unchanged to formal and oracle,"{""adapter_id"":""covapie_admit_010_unified_adapter_v1"",""admission_rule_id"":""ADMIT_010"",""admission_rule_name"":""leakage_group_assignment_before_split"",""blocks_candidate"":true,""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[],""evaluator_io_used"":false,""normalized_values"":[],""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ID_SYNTAX_INVALID"",""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""validated_candidate_fields"":[]}","{""adapter_id"":""covapie_admit_010_unified_adapter_v1"",""admission_rule_id"":""ADMIT_010"",""admission_rule_name"":""leakage_group_assignment_before_split"",""blocks_candidate"":true,""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[],""evaluator_io_used"":false,""normalized_values"":[],""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ID_SYNTAX_INVALID"",""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""validated_candidate_fields"":[]}",LEAKAGE_GROUP_ID_SYNTAX_INVALID,LEAKAGE_GROUP_ID_SYNTAX_INVALID,1,1,accessed_once,not_applicable,true
CANDIDATE_canonical,admit010_candidate_envelope,ADMIT_010,present scalar forwarded unchanged to formal and oracle,"{""adapter_id"":""covapie_admit_010_unified_adapter_v1"",""admission_rule_id"":""ADMIT_010"",""admission_rule_name"":""leakage_group_assignment_before_split"",""blocks_candidate"":false,""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""normalized_values"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]],""outcome"":""passed"",""passed"":true,""reason"":"""",""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""validated_candidate_fields"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]}","{""adapter_id"":""covapie_admit_010_unified_adapter_v1"",""admission_rule_id"":""ADMIT_010"",""admission_rule_name"":""leakage_group_assignment_before_split"",""blocks_candidate"":false,""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""normalized_values"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]],""outcome"":""passed"",""passed"":true,""reason"":"""",""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""validated_candidate_fields"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]}",,,1,1,accessed_once,not_applicable,true
ADMIT010_NATURAL_candidate_none,admit010_standalone_exact71,ADMIT_010,"candidate_scalar:full Exact10 equality:{""admission_rule_id"":""ADMIT_010"",""blocks_candidate"":true,""canonical_leakage_group_id"":"""",""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[],""evaluator_io_used"":false,""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ID_TYPE_INVALID"",""validated_candidate_fields"":[]}","{""adapter_id"":""covapie_admit_010_unified_adapter_v1"",""admission_rule_id"":""ADMIT_010"",""admission_rule_name"":""leakage_group_assignment_before_split"",""blocks_candidate"":true,""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[],""evaluator_io_used"":false,""normalized_values"":[],""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ID_TYPE_INVALID"",""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""validated_candidate_fields"":[]}","{""adapter_id"":""covapie_admit_010_unified_adapter_v1"",""admission_rule_id"":""ADMIT_010"",""admission_rule_name"":""leakage_group_assignment_before_split"",""blocks_candidate"":true,""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[],""evaluator_io_used"":false,""normalized_values"":[],""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ID_TYPE_INVALID"",""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""validated_candidate_fields"":[]}",LEAKAGE_GROUP_ID_TYPE_INVALID,LEAKAGE_GROUP_ID_TYPE_INVALID,1,1,accessed_once,not_applicable,true
ADMIT010_NATURAL_candidate_integer,admit010_standalone_exact71,ADMIT_010,"candidate_scalar:full Exact10 equality:{""admission_rule_id"":""ADMIT_010"",""blocks_candidate"":true,""canonical_leakage_group_id"":"""",""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[],""evaluator_io_used"":false,""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ID_TYPE_INVALID"",""validated_candidate_fields"":[]}","{""adapter_id"":""covapie_admit_010_unified_adapter_v1"",""admission_rule_id"":""ADMIT_010"",""admission_rule_name"":""leakage_group_assignment_before_split"",""blocks_candidate"":true,""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[],""evaluator_io_used"":false,""normalized_values"":[],""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ID_TYPE_INVALID"",""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""validated_candidate_fields"":[]}","{""adapter_id"":""covapie_admit_010_unified_adapter_v1"",""admission_rule_id"":""ADMIT_010"",""admission_rule_name"":""leakage_group_assignment_before_split"",""blocks_candidate"":true,""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[],""evaluator_io_used"":false,""normalized_values"":[],""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ID_TYPE_INVALID"",""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""validated_candidate_fields"":[]}",LEAKAGE_GROUP_ID_TYPE_INVALID,LEAKAGE_GROUP_ID_TYPE_INVALID,1,1,accessed_once,not_applicable,true
ADMIT010_NATURAL_candidate_empty,admit010_standalone_exact71,ADMIT_010,"candidate_scalar:full Exact10 equality:{""admission_rule_id"":""ADMIT_010"",""blocks_candidate"":true,""canonical_leakage_group_id"":"""",""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[],""evaluator_io_used"":false,""outcome"":""blocked"",""passed"":false,""reason"":""leakage_group_unassigned"",""validated_candidate_fields"":[]}","{""adapter_id"":""covapie_admit_010_unified_adapter_v1"",""admission_rule_id"":""ADMIT_010"",""admission_rule_name"":""leakage_group_assignment_before_split"",""blocks_candidate"":true,""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[],""evaluator_io_used"":false,""normalized_values"":[],""outcome"":""blocked"",""passed"":false,""reason"":""leakage_group_unassigned"",""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""validated_candidate_fields"":[]}","{""adapter_id"":""covapie_admit_010_unified_adapter_v1"",""admission_rule_id"":""ADMIT_010"",""admission_rule_name"":""leakage_group_assignment_before_split"",""blocks_candidate"":true,""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[],""evaluator_io_used"":false,""normalized_values"":[],""outcome"":""blocked"",""passed"":false,""reason"":""leakage_group_unassigned"",""schema_version"":""covapie_unified_admission_rule_evaluation_v1"",""validated_candidate_fields"":[]}",leakage_group_unassigned,leakage_group_unassigned,1,1,accessed_once,not_applicable,true
