sample_index_row_id,sample_preparation_input_id,pdb_id,ligand_identity,domain,source_table_path,source_table_sha256,source_atom_row_index_0based,source_atom_site_or_row_identity,type_symbol,symbol_class,projection_disposition,projection_reason,retained_for_checkpoint_model,projected_heavy_atom_row_index_0based,checkpoint_channel_index,excluded_before_centering,excluded_before_node_count,excluded_before_batch_membership,excluded_before_mask_projection,excluded_before_pair_index_projection,sample_rejected,verified
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,117,atom_site_id=479,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,117,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,118,atom_site_id=480,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,118,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,119,atom_site_id=481,O,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,119,2,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,120,atom_site_id=482,N,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,120,1,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,121,atom_site_id=483,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,121,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,122,atom_site_id=484,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,122,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,123,atom_site_id=485,O,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,123,2,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,124,atom_site_id=486,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,124,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,125,atom_site_id=487,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,125,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,126,atom_site_id=488,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,126,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,127,atom_site_id=489,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,127,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,128,atom_site_id=490,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,128,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,129,atom_site_id=491,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,129,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,130,atom_site_id=492,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,130,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,131,atom_site_id=493,O,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,131,2,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,132,atom_site_id=494,N,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,132,1,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,133,atom_site_id=495,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,133,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,134,atom_site_id=498,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,134,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,135,atom_site_id=499,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,135,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,136,atom_site_id=500,S,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,136,3,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,137,atom_site_id=501,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,137,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,138,atom_site_id=502,N,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,138,1,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,139,atom_site_id=513,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,139,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,140,atom_site_id=514,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,140,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,141,atom_site_id=515,O,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,141,2,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,142,atom_site_id=516,N,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,142,1,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,143,atom_site_id=676,O,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,143,2,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,144,atom_site_id=1001,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,144,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,145,atom_site_id=1002,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,145,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,146,atom_site_id=1003,O,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,146,2,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,147,atom_site_id=1007,N,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,147,1,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,148,atom_site_id=1008,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,148,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,149,atom_site_id=1009,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,149,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,150,atom_site_id=1010,O,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,150,2,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,151,atom_site_id=1011,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,151,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,152,atom_site_id=1012,N,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,152,1,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,153,atom_site_id=1013,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,153,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,154,atom_site_id=1014,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,154,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,155,atom_site_id=1015,O,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,155,2,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,156,atom_site_id=1016,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,156,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,157,atom_site_id=1017,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,157,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,158,atom_site_id=1020,N,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,158,1,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,159,atom_site_id=1021,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,159,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,160,atom_site_id=1022,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,160,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,161,atom_site_id=1023,O,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,161,2,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,162,atom_site_id=1024,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,162,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,163,atom_site_id=1025,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,163,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,164,atom_site_id=1026,O,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,164,2,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,165,atom_site_id=1027,O,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,165,2,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,166,atom_site_id=1028,N,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,166,1,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,167,atom_site_id=1029,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,167,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,168,atom_site_id=1030,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,168,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000006,CYS_SG_EXPANSION_PREP_000003,1AU3,PCM,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AU3_PCM/pocket_atom_table.csv,a025544e56c94b95993800cf30877e9171d798b8d58835ca6090ae7fc4365a98,169,atom_site_id=1031,O,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,169,2,false,false,false,false,false,false,true
